feature,shap_value,signed_effect,perspective_team
elo_away,-0.286708,negative,CHI
shots_against_per_game_diff,0.224986,positive,CHI
goalie_sv_pct_diff,0.141457,positive,CHI
goalie_gaa_diff,0.140758,positive,CHI
elo_diff,-0.127193,negative,CHI
goalie_sv_pct_away,0.108118,positive,CHI
ewm_net_goals_diff,0.101526,positive,CHI
away_team_id,-0.085586,negative,CHI
win_pct_diff,0.076559,positive,CHI
faceoff_win_diff,-0.07,negative,CHI
goalie_gaa_away,-0.06004,negative,CHI
ga_per_game_diff,-0.059965,negative,CHI
rest_days_home,0.056711,positive,CHI
shots_for_per_game_diff,0.056321,positive,CHI
win_pct_home,0.052058,positive,CHI
ewm_net_goals_away,0.048555,positive,CHI
rest_days_away,0.048229,positive,CHI
goalie_gaa_home,-0.043334,negative,CHI
home_team_id,0.040041,positive,CHI
goalie_starts_diff,-0.038705,negative,CHI
ewm_goal_share_diff,-0.0299,negative,CHI
rest_days_diff,0.029661,positive,CHI
ewm_net_goals_home,-0.01931,negative,CHI
win_pct_away,-0.01563,negative,CHI
goalie_sv_pct_home,-0.014259,negative,CHI
pp_success_diff,0.00818,positive,CHI
back_to_back_diff,0.00315,positive,CHI
elo_home,-0.001046,negative,CHI
is_playoffs,-0.0,negative,CHI
is_home,-0.0,negative,CHI
