feature,shap_value,signed_effect,perspective_team
goalie_gaa_away,0.342636,positive,CAR
home_team_id,0.222605,positive,CAR
shots_against_per_game_diff,0.168911,positive,CAR
win_pct_home,0.166868,positive,CAR
pp_success_diff,0.161209,positive,CAR
goalie_gaa_diff,-0.116653,negative,CAR
ewm_net_goals_away,-0.115432,negative,CAR
elo_diff,0.108235,positive,CAR
elo_home,-0.091654,negative,CAR
ewm_net_goals_diff,-0.087071,negative,CAR
goalie_sv_pct_away,-0.080719,negative,CAR
faceoff_win_diff,0.077225,positive,CAR
goalie_sv_pct_diff,-0.073465,negative,CAR
shots_for_per_game_diff,0.054051,positive,CAR
rest_days_away,-0.053749,negative,CAR
win_pct_diff,-0.049331,negative,CAR
ewm_goal_share_diff,-0.042975,negative,CAR
ewm_net_goals_home,0.037338,positive,CAR
rest_days_diff,-0.032958,negative,CAR
goalie_gaa_home,-0.031786,negative,CAR
win_pct_away,-0.016917,negative,CAR
rest_days_home,-0.01237,negative,CAR
goalie_sv_pct_home,0.010638,positive,CAR
ga_per_game_diff,0.010392,positive,CAR
back_to_back_diff,-0.010066,negative,CAR
elo_away,0.006008,positive,CAR
away_team_id,-0.00402,negative,CAR
goalie_starts_diff,0.00256,positive,CAR
is_playoffs,0.0,negative,CAR
is_home,0.0,negative,CAR
