feature,shap_value,signed_effect,perspective_team
elo_diff,0.46928,positive,MTL
elo_away,0.211881,positive,MTL
ewm_net_goals_away,0.175136,positive,MTL
home_team_id,0.113505,positive,MTL
shots_for_per_game_diff,-0.108919,negative,MTL
goalie_sv_pct_away,0.098645,positive,MTL
ewm_net_goals_diff,0.097482,positive,MTL
ga_per_game_diff,0.087793,positive,MTL
goalie_gaa_home,0.086483,positive,MTL
elo_home,0.081169,positive,MTL
ewm_net_goals_home,0.068835,positive,MTL
shots_against_per_game_diff,-0.060223,negative,MTL
rest_days_away,0.058543,positive,MTL
rest_days_home,0.056711,positive,MTL
rest_days_diff,-0.052969,negative,MTL
goalie_gaa_diff,-0.045436,negative,MTL
pp_success_diff,-0.044766,negative,MTL
goalie_sv_pct_home,-0.044108,negative,MTL
goalie_sv_pct_diff,0.043435,positive,MTL
faceoff_win_diff,0.035377,positive,MTL
goalie_starts_diff,-0.03277,negative,MTL
ewm_goal_share_diff,-0.027923,negative,MTL
win_pct_diff,0.025463,positive,MTL
win_pct_home,-0.019272,negative,MTL
away_team_id,0.013214,positive,MTL
win_pct_away,0.01115,positive,MTL
goalie_gaa_away,0.00399,positive,MTL
back_to_back_diff,0.000386,positive,MTL
is_playoffs,-0.0,negative,MTL
is_home,-0.0,negative,MTL
