game_id,game_date,home_team,away_team,home_score,away_score,home_win,home_win_prob_model,home_win_prob_model_calibrated,model_pick,actual_winner,correct,source_artifact_date,p_home_win,p_away_win,game_status
2024020759,2025-01-22,COL,WPG,2.0,3.0,,,,COL,WPG,False,20260924,0.510382,0.489618,Final
2024020760,2025-01-22,LAK,FLA,2.0,1.0,,,,LAK,LAK,True,20260924,0.584919,0.415081,Final
2024020761,2025-01-23,BOS,OTT,2.0,0.0,,,,OTT,BOS,False,20260924,0.496444,0.503556,Final
2024020762,2025-01-23,DET,MTL,4.0,2.0,,,,DET,DET,True,20260924,0.5,0.5,Final
2024020763,2025-01-23,NYR,PHI,6.0,1.0,,,,NYR,NYR,True,20260924,0.51101,0.48899,Final
2024020764,2025-01-23,CAR,CBJ,7.0,4.0,,,,CAR,CAR,True,20260924,0.580073,0.419927,Final
2024020765,2025-01-23,STL,VGK,2.0,4.0,,,,STL,VGK,False,20260924,0.5,0.5,Final
2024020766,2025-01-23,MIN,UTA,0.0,4.0,,,,MIN,UTA,False,20260924,0.54683,0.45317,Final
2024020767,2025-01-23,CGY,BUF,5.0,2.0,,,,CGY,CGY,True,20260924,0.651644,0.348356,Final
2024020768,2025-01-23,EDM,VAN,6.0,2.0,,,,EDM,EDM,True,20260924,0.609706,0.390294,Final
2024020769,2025-01-23,ANA,PIT,5.0,1.0,,,,ANA,ANA,True,20260924,0.5,0.5,Final
2024020770,2025-01-23,SEA,WSH,0.0,3.0,,,,SEA,WSH,False,20260924,0.5,0.5,Final
2024020771,2025-01-23,SJS,NSH,5.0,6.0,,,,SJS,NSH,False,20260924,0.5,0.5,Final
2024020772,2025-01-24,NYI,PHI,3.0,1.0,,,,NYI,NYI,True,20260924,0.656203,0.343797,Final
2024020773,2025-01-24,CHI,TBL,3.0,4.0,,,,CHI,TBL,False,20260924,0.5,0.5,Final
2024020774,2025-01-24,DAL,VGK,4.0,3.0,,,,DAL,DAL,True,20260924,0.626906,0.373094,Final
2024020775,2025-01-24,WPG,UTA,5.0,2.0,,,,WPG,WPG,True,20260924,0.643266,0.356734,Final
2024020776,2025-01-25,BOS,COL,3.0,1.0,,,,BOS,BOS,True,20260924,0.5,0.5,Final
2024020777,2025-01-25,EDM,BUF,3.0,2.0,,,,EDM,EDM,True,20260924,0.636239,0.363761,Final
2024020778,2025-01-25,SEA,PIT,4.0,1.0,,,,SEA,SEA,True,20260924,0.541683,0.458317,Final
2024020779,2025-01-25,MTL,NJD,3.0,4.0,,,,MTL,NJD,False,20260924,0.503162,0.496838,Final
2024020780,2025-01-25,OTT,TOR,2.0,1.0,,,,TOR,OTT,False,20260924,0.490547,0.509453,Final
2024020781,2025-01-25,DET,TBL,2.0,0.0,,,,DET,DET,True,20260924,0.569891,0.430109,Final
2024020782,2025-01-25,CBJ,LAK,3.0,2.0,,,,CBJ,CBJ,True,20260924,0.5,0.5,Final
2024020783,2025-01-25,STL,DAL,0.0,2.0,,,,STL,DAL,False,20260924,0.550798,0.449202,Final
2024020784,2025-01-25,MIN,CGY,4.0,5.0,,,,MIN,CGY,False,20260924,0.536997,0.463003,Final
2024020785,2025-01-25,NYI,CAR,3.0,2.0,,,,CAR,NYI,False,20260924,0.466214,0.533786,Final
2024020786,2025-01-25,VAN,WSH,2.0,1.0,,,,VAN,VAN,True,20260924,0.5,0.5,Final
2024020787,2025-01-25,ANA,NSH,5.0,2.0,,,,ANA,ANA,True,20260924,0.50694,0.49306,Final
2024020788,2025-01-25,SJS,FLA,2.0,7.0,,,,FLA,FLA,True,20260924,0.457123,0.542877,Final
2024020789,2025-01-26,NYR,COL,4.0,5.0,,,,NYR,COL,False,20260924,0.640216,0.359784,Final
2024020790,2025-01-26,OTT,UTA,3.0,1.0,,,,OTT,OTT,True,20260924,0.5,0.5,Final
2024020791,2025-01-26,WPG,CGY,5.0,2.0,,,,WPG,WPG,True,20260924,0.677924,0.322076,Final
2024020792,2025-01-26,CHI,MIN,2.0,4.0,,,,CHI,MIN,False,20260924,0.5,0.5,Final
2024020793,2025-01-26,VGK,FLA,4.0,1.0,,,,VGK,VGK,True,20260924,0.649349,0.350651,Final
2024020794,2025-01-27,DET,LAK,5.0,2.0,,,,DET,DET,True,20260924,0.5,0.5,Final
2024020795,2025-01-27,PHI,NJD,4.0,2.0,,,,PHI,PHI,True,20260924,0.51064,0.48936,Final
2024020796,2025-01-27,STL,VAN,2.0,5.0,,,,STL,VAN,False,20260924,0.532243,0.467757,Final
2024020797,2025-01-27,EDM,SEA,4.0,2.0,,,,EDM,EDM,True,20260924,0.618054,0.381946,Final
2024020798,2025-01-27,SJS,PIT,2.0,1.0,,,,SJS,SJS,True,20260924,0.5,0.5,Final
2024020799,2025-01-28,BUF,BOS,7.0,2.0,,,,BUF,BUF,True,20260924,0.5,0.5,Final
2024020800,2025-01-28,MTL,WPG,1.0,4.0,,,,MTL,WPG,False,20260924,0.5,0.5,Final
2024020801,2025-01-28,TBL,CHI,1.0,4.0,,,,TBL,CHI,False,20260924,0.655729,0.344271,Final
2024020802,2025-01-28,NYR,CAR,0.0,4.0,,,,NYR,CAR,False,20260924,0.5,0.5,Final
2024020803,2025-01-28,NYI,COL,5.0,2.0,,,,NYI,NYI,True,20260924,0.5,0.5,Final
2024020804,2025-01-28,CGY,WSH,1.0,3.0,,,,WSH,WSH,True,20260924,0.48286,0.51714,Final
2024020805,2025-01-28,VGK,DAL,3.0,4.0,,,,VGK,DAL,False,20260924,0.5,0.5,Final
2024020806,2025-01-28,SEA,ANA,4.0,6.0,,,,ANA,ANA,True,20260924,0.482548,0.517452,Final
2024020807,2025-01-29,TOR,MIN,1.0,3.0,,,,TOR,MIN,False,20260924,0.57985,0.42015,Final
2024020808,2025-01-29,FLA,LAK,3.0,0.0,,,,FLA,FLA,True,20260924,0.601852,0.398148,Final
2024020809,2025-01-29,NJD,PHI,5.0,0.0,,,,NJD,NJD,True,20260924,0.553927,0.446073,Final
2024020810,2025-01-29,NSH,VAN,1.0,3.0,,,,NSH,VAN,False,20260924,0.635615,0.364385,Final
2024020811,2025-01-29,UTA,PIT,2.0,3.0,,,,UTA,PIT,False,20260924,0.594711,0.405289,Final
2024020812,2025-01-30,BOS,WPG,2.0,6.0,,,,BOS,WPG,False,20260924,0.5,0.5,Final
2024020813,2025-01-30,MTL,MIN,0.0,4.0,,,,MTL,MIN,False,20260924,0.581889,0.418111,Final
2024020814,2025-01-30,OTT,WSH,5.0,4.0,,,,OTT,OTT,True,20260924,0.517551,0.482449,Final
2024020815,2025-01-30,TBL,LAK,3.0,0.0,,,,TBL,TBL,True,20260924,0.593069,0.406931,Final
2024020816,2025-01-30,PHI,NYI,0.0,3.0,,,,NYI,NYI,True,20260924,0.491162,0.508838,Final
2024020817,2025-01-30,CAR,CHI,3.0,2.0,,,,CAR,CAR,True,20260924,0.654467,0.345533,Final
2024020818,2025-01-30,CGY,ANA,4.0,1.0,,,,CGY,CGY,True,20260924,0.579725,0.420275,Final
2024020819,2025-01-30,EDM,DET,2.0,3.0,,,,EDM,DET,False,20260924,0.597719,0.402281,Final
2024020820,2025-01-30,VGK,CBJ,1.0,2.0,,,,VGK,CBJ,False,20260924,0.5,0.5,Final
2024020821,2025-01-30,SEA,SJS,6.0,2.0,,,,SEA,SEA,True,20260924,0.560427,0.439573,Final
2024020822,2025-01-31,BUF,NSH,4.0,3.0,,,,BUF,BUF,True,20260924,0.56725,0.43275,Final
2024020823,2025-01-31,DAL,VAN,5.0,3.0,,,,DAL,DAL,True,20260924,0.6646,0.3354,Final
2024020824,2025-01-31,COL,STL,5.0,0.0,,,,COL,COL,True,20260924,0.56006,0.43994,Final
2024020825,2025-01-31,UTA,CBJ,2.0,3.0,,,,UTA,CBJ,False,20260924,0.565333,0.434667,Final
2024020826,2025-02-01,FLA,CHI,5.0,1.0,,,,FLA,FLA,True,20260924,0.681667,0.318333,Final
2024020827,2025-02-01,BOS,NYR,6.0,3.0,,,,BOS,BOS,True,20260924,0.5,0.5,Final
2024020828,2025-02-01,OTT,MIN,6.0,0.0,,,,OTT,OTT,True,20260924,0.5,0.5,Final
2024020829,2025-02-01,TBL,NYI,2.0,3.0,,,,TBL,NYI,False,20260924,0.5,0.5,Final
2024020830,2025-02-01,PIT,NSH,3.0,0.0,,,,PIT,PIT,True,20260924,0.644699,0.355301,Final
2024020831,2025-02-01,WSH,WPG,4.0,5.0,,,,WSH,WPG,False,20260924,0.5,0.5,Final
2024020832,2025-02-01,CAR,LAK,2.0,4.0,,,,CAR,LAK,False,20260924,0.556739,0.443261,Final
2024020833,2025-02-01,EDM,TOR,3.0,4.0,,,,EDM,TOR,False,20260924,0.522657,0.477343,Final
2024020834,2025-02-01,CGY,DET,1.0,3.0,,,,CGY,DET,False,20260924,0.525603,0.474397,Final
2024020835,2025-02-02,BUF,NJD,4.0,3.0,,,,BUF,BUF,True,20260924,0.5,0.5,Final
2024020836,2025-02-02,COL,PHI,2.0,0.0,,,,COL,COL,True,20260924,0.56137,0.43863,Final
2024020837,2025-02-02,ANA,MTL,3.0,2.0,,,,ANA,ANA,True,20260924,0.5,0.5,Final
2024020838,2025-02-02,FLA,NYI,6.0,3.0,,,,FLA,FLA,True,20260924,0.611958,0.388042,Final
2024020839,2025-02-02,NYR,VGK,4.0,2.0,,,,VGK,NYR,False,20260924,0.360091,0.639909,Final
2024020840,2025-02-02,DAL,CBJ,5.0,3.0,,,,DAL,DAL,True,20260924,0.533119,0.466881,Final
2024020841,2025-02-02,UTA,STL,1.0,2.0,,,,UTA,STL,False,20260924,0.5,0.5,Final
2024020842,2025-02-02,VAN,DET,2.0,3.0,,,,VAN,DET,False,20260924,0.588998,0.411002,Final
2024020843,2025-02-02,SEA,CGY,2.0,3.0,,,,SEA,CGY,False,20260924,0.663556,0.336444,Final
2024020844,2025-02-03,NSH,OTT,2.0,5.0,,,,NSH,OTT,False,20260924,0.5,0.5,Final
2024020845,2025-02-04,BOS,MIN,3.0,0.0,,,,BOS,BOS,True,20260924,0.546699,0.453301,Final
2024020846,2025-02-04,BUF,CBJ,3.0,2.0,,,,BUF,BUF,True,20260924,0.5,0.5,Final
2024020847,2025-02-04,TBL,OTT,4.0,3.0,,,,TBL,TBL,True,20260924,0.670769,0.329231,Final
2024020848,2025-02-04,PIT,NJD,2.0,3.0,,,,PIT,NJD,False,20260924,0.53773,0.46227,Final
2024020849,2025-02-04,WSH,FLA,6.0,3.0,,,,WSH,WSH,True,20260924,0.571524,0.428476,Final
2024020850,2025-02-04,NYI,VGK,2.0,1.0,,,,NYI,NYI,True,20260924,0.538231,0.461769,Final
2024020851,2025-02-04,STL,EDM,2.0,3.0,,,,EDM,EDM,True,20260924,0.434174,0.565826,Final
2024020852,2025-02-04,WPG,CAR,3.0,0.0,,,,WPG,WPG,True,20260924,0.509342,0.490658,Final
2024020853,2025-02-04,CGY,TOR,3.0,6.0,,,,CGY,TOR,False,20260924,0.5,0.5,Final
2024020854,2025-02-04,UTA,PHI,3.0,2.0,,,,UTA,UTA,True,20260924,0.5,0.5,Final
2024020855,2025-02-04,VAN,COL,3.0,0.0,,,,COL,VAN,False,20260924,0.488842,0.511158,Final
2024020856,2025-02-04,ANA,DAL,2.0,1.0,,,,DAL,ANA,False,20260924,0.482848,0.517152,Final
2024020857,2025-02-04,SEA,DET,4.0,5.0,,,,SEA,DET,False,20260924,0.5,0.5,Final
2024020858,2025-02-04,SJS,MTL,3.0,4.0,,,,SJS,MTL,False,20260924,0.5,0.5,Final
2024020859,2025-02-05,NYR,BOS,3.0,2.0,,,,NYR,NYR,True,20260924,0.722797,0.277203,Final
2024020860,2025-02-05,CHI,EDM,3.0,4.0,,,,CHI,EDM,False,20260924,0.632939,0.367061,Final
2024020861,2025-02-05,LAK,MTL,6.0,3.0,,,,LAK,LAK,True,20260924,0.755088,0.244912,Final
2024020862,2025-02-06,TBL,OTT,5.0,1.0,,,,TBL,TBL,True,20260924,0.549428,0.450572,Final
2024020863,2025-02-06,NJD,VGK,1.0,3.0,,,,NJD,VGK,False,20260924,0.5,0.5,Final
2024020864,2025-02-06,PHI,WSH,3.0,4.0,,,,WSH,WSH,True,20260924,0.492935,0.507065,Final
2024020865,2025-02-06,CBJ,UTA,2.0,3.0,,,,CBJ,UTA,False,20260924,0.534038,0.465962,Final
2024020866,2025-02-06,STL,FLA,2.0,3.0,,,,STL,FLA,False,20260924,0.5,0.5,Final
2024020867,2025-02-06,MIN,CAR,2.0,1.0,,,,MIN,MIN,True,20260924,0.579084,0.420916,Final
2024020868,2025-02-06,CGY,COL,2.0,4.0,,,,CGY,COL,False,20260924,0.5,0.5,Final
2024020869,2025-02-06,SEA,TOR,1.0,3.0,,,,SEA,TOR,False,20260924,0.5,0.5,Final
2024020870,2025-02-06,SJS,VAN,1.0,2.0,,,,SJS,VAN,False,20260924,0.5,0.5,Final
2024020871,2025-02-07,NYR,PIT,2.0,3.0,,,,NYR,PIT,False,20260924,0.585131,0.414869,Final
2024020872,2025-02-07,WPG,NYI,4.0,3.0,,,,WPG,WPG,True,20260924,0.590273,0.409727,Final
2024020873,2025-02-07,CHI,NSH,6.0,2.0,,,,NSH,CHI,False,20260924,0.494899,0.505101,Final
2024020874,2025-02-07,EDM,COL,4.0,5.0,,,,EDM,COL,False,20260924,0.613704,0.386296,Final
2024020875,2025-02-07,LAK,DAL,5.0,4.0,,,,LAK,LAK,True,20260924,0.5,0.5,Final
2024020876,2025-02-08,MTL,NJD,0.0,4.0,,,,MTL,NJD,False,20260924,0.619531,0.380469,Final
2024020877,2025-02-08,DET,TBL,3.0,6.0,,,,DET,TBL,False,20260924,0.598968,0.401032,Final
2024020878,2025-02-08,CAR,UTA,7.0,3.0,,,,CAR,CAR,True,20260924,0.59547,0.40453,Final
2024020879,2025-02-08,BOS,VGK,3.0,4.0,,,,BOS,VGK,False,20260924,0.598011,0.401989,Final
2024020880,2025-02-08,FLA,OTT,5.0,1.0,,,,FLA,FLA,True,20260924,0.571358,0.428642,Final
2024020881,2025-02-08,PHI,PIT,3.0,2.0,,,,PHI,PHI,True,20260924,0.66693,0.33307,Final
2024020882,2025-02-08,CBJ,NYR,3.0,4.0,,,,CBJ,NYR,False,20260924,0.663653,0.336347,Final
2024020883,2025-02-08,STL,CHI,6.0,5.0,,,,STL,STL,True,20260924,0.649152,0.350848,Final
2024020884,2025-02-08,VAN,TOR,2.0,1.0,,,,VAN,VAN,True,20260924,0.5,0.5,Final
2024020885,2025-02-08,NSH,BUF,6.0,4.0,,,,BUF,NSH,False,20260924,0.362589,0.637411,Final
2024020886,2025-02-08,MIN,NYI,6.0,3.0,,,,MIN,MIN,True,20260924,0.588182,0.411818,Final
2024020887,2025-02-08,CGY,SEA,2.0,3.0,,,,CGY,SEA,False,20260924,0.578895,0.421105,Final
2024020888,2025-02-08,LAK,ANA,1.0,2.0,,,,ANA,ANA,True,20260924,0.375402,0.624598,Final
2024020889,2025-02-08,SJS,DAL,3.0,8.0,,,,SJS,DAL,False,20260924,0.5,0.5,Final
2024020906,2025-02-23,WSH,EDM,7.0,3.0,,,,WSH,WSH,True,20260924,0.506603,0.493397,Final
2024020907,2025-02-23,PIT,NYR,3.0,5.0,,,,PIT,NYR,False,20260924,0.5,0.5,Final
2024020908,2025-02-23,DET,ANA,5.0,4.0,,,,DET,DET,True,20260924,0.5,0.5,Final
2024020909,2025-02-23,TBL,SEA,4.0,1.0,,,,TBL,TBL,True,20260924,0.926133,0.073867,Final
2024020910,2025-02-23,STL,COL,3.0,1.0,,,,STL,STL,True,20260924,0.5,0.5,Final
2024020911,2025-02-23,NSH,NJD,0.0,5.0,,,,NSH,NJD,False,20260924,0.503181,0.496819,Final
2024020912,2025-02-23,CHI,TOR,2.0,5.0,,,,TOR,TOR,True,20260924,0.447263,0.552737,Final
2024020913,2025-02-23,NYI,DAL,3.0,4.0,,,,NYI,DAL,False,20260924,0.829748,0.170252,Final
2024020914,2025-02-23,CGY,SJS,3.0,2.0,,,,CGY,CGY,True,20260924,0.666165,0.333835,Final
2024020915,2025-02-23,UTA,VAN,2.0,1.0,,,,UTA,UTA,True,20260924,0.5,0.5,Final
2024020916,2025-02-24,WPG,SJS,2.0,1.0,,,,WPG,WPG,True,20260924,0.855992,0.144008,Final
2024020917,2025-02-24,LAK,VGK,5.0,2.0,,,,LAK,LAK,True,20260924,0.501408,0.498592,Final
2024020918,2025-02-25,BOS,TOR,4.0,5.0,,,,BOS,TOR,False,20260924,0.5,0.5,Final
2024020919,2025-02-25,BUF,ANA,3.0,2.0,,,,BUF,BUF,True,20260924,0.558,0.442,Final
2024020920,2025-02-25,MTL,CAR,4.0,0.0,,,,MTL,MTL,True,20260924,0.585756,0.414244,Final
2024020921,2025-02-25,TBL,EDM,4.0,1.0,,,,TBL,TBL,True,20260924,0.516011,0.483989,Final
2024020922,2025-02-25,PHI,PIT,6.0,1.0,,,,PHI,PHI,True,20260924,0.592353,0.407647,Final
2024020923,2025-02-25,WSH,CGY,1.0,3.0,,,,WSH,CGY,False,20260924,0.685634,0.314366,Final
2024020924,2025-02-25,CBJ,DAL,6.0,4.0,,,,CBJ,CBJ,True,20260924,0.5,0.5,Final
2024020925,2025-02-25,NYI,NYR,1.0,5.0,,,,NYI,NYR,False,20260924,0.5,0.5,Final
2024020926,2025-02-25,STL,SEA,7.0,2.0,,,,STL,STL,True,20260924,0.528595,0.471405,Final
2024020927,2025-02-25,NSH,FLA,1.0,4.0,,,,NSH,FLA,False,20260924,0.5,0.5,Final
2024020928,2025-02-25,MIN,DET,2.0,3.0,,,,MIN,DET,False,20260924,0.553585,0.446415,Final
2024020929,2025-02-25,UTA,CHI,2.0,1.0,,,,UTA,UTA,True,20260924,0.608185,0.391815,Final
2024020930,2025-02-26,OTT,WPG,1.0,4.0,,,,OTT,WPG,False,20260924,0.5,0.5,Final
2024020931,2025-02-26,COL,NJD,5.0,1.0,,,,COL,COL,True,20260924,0.611442,0.388558,Final
2024020932,2025-02-26,LAK,VAN,2.0,3.0,,,,LAK,VAN,False,20260924,0.546849,0.453151,Final
2024020933,2025-02-27,BOS,NYI,1.0,2.0,,,,BOS,NYI,False,20260924,0.5,0.5,Final
2024020934,2025-02-27,MTL,SJS,4.0,3.0,,,,MTL,MTL,True,20260924,0.661711,0.338289,Final
2024020935,2025-02-27,DET,CBJ,2.0,5.0,,,,DET,CBJ,False,20260924,0.599374,0.400626,Final
2024020936,2025-02-27,TBL,CGY,3.0,0.0,,,,TBL,TBL,True,20260924,0.622561,0.377439,Final
2024020937,2025-02-27,FLA,EDM,4.0,3.0,,,,FLA,FLA,True,20260924,0.513247,0.486753,Final
2024020938,2025-02-27,PIT,PHI,5.0,4.0,,,,PIT,PIT,True,20260924,0.5,0.5,Final
2024020939,2025-02-27,WSH,STL,2.0,5.0,,,,WSH,STL,False,20260924,0.623545,0.376455,Final
2024020940,2025-02-27,CAR,BUF,5.0,2.0,,,,CAR,CAR,True,20260924,0.629224,0.370776,Final
2024020941,2025-02-27,NSH,WPG,2.0,1.0,,,,NSH,NSH,True,20260924,0.5,0.5,Final
2024020942,2025-02-27,UTA,MIN,6.0,1.0,,,,UTA,UTA,True,20260924,0.5,0.5,Final
2024020943,2025-02-27,VGK,CHI,7.0,5.0,,,,VGK,VGK,True,20260924,0.718643,0.281357,Final
2024020944,2025-02-27,ANA,VAN,5.0,2.0,,,,ANA,ANA,True,20260924,0.639432,0.360568,Final
2024020945,2025-02-28,NYR,TOR,2.0,3.0,,,,NYR,TOR,False,20260924,0.5,0.5,Final
2024020946,2025-02-28,DAL,LAK,6.0,2.0,,,,DAL,DAL,True,20260924,0.613692,0.386308,Final
2024020947,2025-02-28,COL,MIN,5.0,2.0,,,,COL,COL,True,20260924,0.62609,0.37391,Final
2024020948,2025-03-01,CBJ,DET,5.0,3.0,,,,CBJ,CBJ,True,20260924,0.503283,0.496717,Final
2024020949,2025-03-01,NYI,NSH,7.0,4.0,,,,NYI,NYI,True,20260924,0.579656,0.420344,Final
2024020950,2025-03-01,WSH,TBL,1.0,3.0,,,,WSH,TBL,False,20260924,0.5,0.5,Final
2024020951,2025-03-01,FLA,CGY,3.0,0.0,,,,FLA,FLA,True,20260924,0.670555,0.329445,Final
2024020952,2025-03-01,PIT,BOS,2.0,3.0,,,,PIT,BOS,False,20260924,0.5,0.5,Final
2024020953,2025-03-01,BUF,MTL,2.0,4.0,,,,BUF,MTL,False,20260924,0.554075,0.445925,Final
2024020954,2025-03-01,OTT,SJS,5.0,3.0,,,,OTT,OTT,True,20260924,0.739157,0.260843,Final
2024020955,2025-03-01,CAR,EDM,1.0,3.0,,,,CAR,EDM,False,20260924,0.5,0.5,Final
2024020956,2025-03-01,WPG,PHI,1.0,2.0,,,,WPG,PHI,False,20260924,0.687889,0.312111,Final
2024020957,2025-03-01,STL,LAK,4.0,1.0,,,,STL,STL,True,20260924,0.563185,0.436815,Final
2024020958,2025-03-01,UTA,NJD,1.0,3.0,,,,UTA,NJD,False,20260924,0.512202,0.487798,Final
2024020959,2025-03-01,ANA,CHI,3.0,6.0,,,,ANA,CHI,False,20260924,0.656715,0.343285,Final
2024020960,2025-03-01,SEA,VAN,6.0,3.0,,,,SEA,SEA,True,20260924,0.546577,0.453423,Final
2024020961,2025-03-02,PIT,TOR,5.0,6.0,,,,TOR,TOR,True,20260924,0.347455,0.652545,Final
2024020962,2025-03-02,MIN,BOS,1.0,0.0,,,,MIN,MIN,True,20260924,0.641326,0.358674,Final
2024020963,2025-03-02,CAR,CGY,2.0,1.0,,,,CAR,CAR,True,20260924,0.527617,0.472383,Final
2024020964,2025-03-02,DAL,STL,6.0,3.0,,,,DAL,DAL,True,20260924,0.72502,0.27498,Final
2024020965,2025-03-02,NYR,NSH,4.0,0.0,,,,NYR,NYR,True,20260924,0.625151,0.374849,Final
2024020966,2025-03-02,VGK,NJD,2.0,0.0,,,,VGK,VGK,True,20260924,0.682827,0.317173,Final
2024020967,2025-03-03,WSH,OTT,5.0,4.0,,,,WSH,WSH,True,20260924,0.641097,0.358903,Final
2024020968,2025-03-03,MTL,BUF,4.0,3.0,,,,MTL,MTL,True,20260924,0.570206,0.429794,Final
2024020969,2025-03-03,FLA,TBL,2.0,1.0,,,,FLA,FLA,True,20260924,0.5,0.5,Final
2024020970,2025-03-03,NYR,NYI,4.0,0.0,,,,NYR,NYR,True,20260924,0.5,0.5,Final
2024020971,2025-03-03,TOR,SJS,2.0,3.0,,,,TOR,SJS,False,20260924,0.675324,0.324676,Final
2024020972,2025-03-03,CHI,LAK,5.0,1.0,,,,LAK,CHI,False,20260924,0.481787,0.518213,Final
2024020973,2025-03-04,BOS,NSH,3.0,6.0,,,,BOS,NSH,False,20260924,0.600092,0.399908,Final
2024020974,2025-03-04,BUF,SJS,2.0,6.0,,,,BUF,SJS,False,20260924,0.674992,0.325008,Final
2024020975,2025-03-04,DET,CAR,1.0,2.0,,,,DET,CAR,False,20260924,0.572207,0.427793,Final
2024020976,2025-03-04,TBL,CBJ,6.0,2.0,,,,TBL,TBL,True,20260924,0.5,0.5,Final
2024020977,2025-03-04,PHI,CGY,3.0,6.0,,,,PHI,CGY,False,20260924,0.508517,0.491483,Final
2024020978,2025-03-04,NYI,WPG,3.0,2.0,,,,WPG,NYI,False,20260924,0.389707,0.610293,Final
2024020979,2025-03-04,DAL,NJD,4.0,3.0,,,,DAL,DAL,True,20260924,0.587394,0.412606,Final
2024020980,2025-03-04,COL,PIT,4.0,1.0,,,,COL,COL,True,20260924,0.697993,0.302007,Final
2024020981,2025-03-04,EDM,ANA,2.0,6.0,,,,EDM,ANA,False,20260924,0.614253,0.385747,Final
2024020982,2025-03-04,SEA,MIN,3.0,4.0,,,,SEA,MIN,False,20260924,0.5,0.5,Final
2024020983,2025-03-05,NYR,WSH,2.0,3.0,,,,NYR,WSH,False,20260924,0.502078,0.497922,Final
2024020984,2025-03-05,CHI,OTT,3.0,4.0,,,,CHI,OTT,False,20260924,0.5,0.5,Final
2024020985,2025-03-05,VGK,TOR,5.0,2.0,,,,VGK,VGK,True,20260924,0.5,0.5,Final
2024020986,2025-03-05,VAN,ANA,3.0,2.0,,,,VAN,VAN,True,20260924,0.630806,0.369194,Final
2024020987,2025-03-05,LAK,STL,2.0,3.0,,,,LAK,STL,False,20260924,0.5,0.5,Final
2024020988,2025-03-06,DET,UTA,2.0,4.0,,,,DET,UTA,False,20260924,0.5,0.5,Final
2024020989,2025-03-06,TBL,BUF,6.0,5.0,,,,TBL,TBL,True,20260924,0.730875,0.269125,Final
2024020990,2025-03-06,FLA,CBJ,3.0,0.0,,,,FLA,FLA,True,20260924,0.675174,0.324826,Final
2024020991,2025-03-06,PHI,WPG,1.0,4.0,,,,PHI,WPG,False,20260924,0.5,0.5,Final
2024020992,2025-03-06,CAR,BOS,3.0,2.0,,,,CAR,CAR,True,20260924,0.733094,0.266906,Final
2024020993,2025-03-06,NSH,SEA,5.0,3.0,,,,NSH,NSH,True,20260924,0.5,0.5,Final
2024020994,2025-03-06,DAL,CGY,3.0,2.0,,,,DAL,DAL,True,20260924,0.684059,0.315941,Final
2024020995,2025-03-06,EDM,MTL,3.0,2.0,,,,EDM,EDM,True,20260924,0.504903,0.495097,Final
2024020996,2025-03-06,COL,SJS,7.0,3.0,,,,COL,COL,True,20260924,0.781062,0.218938,Final
2024020997,2025-03-07,NJD,WPG,1.0,6.0,,,,NJD,WPG,False,20260924,0.5,0.5,Final
2024020998,2025-03-07,WSH,DET,5.0,2.0,,,,WSH,WSH,True,20260924,0.706215,0.293785,Final
2024020999,2025-03-07,CHI,UTA,4.0,3.0,,,,CHI,CHI,True,20260924,0.5,0.5,Final
2024021000,2025-03-07,VAN,MIN,3.0,1.0,,,,VAN,VAN,True,20260924,0.5,0.5,Final
2024021001,2025-03-07,VGK,PIT,4.0,0.0,,,,VGK,VGK,True,20260924,0.65968,0.34032,Final
2024021002,2025-03-07,ANA,STL,3.0,4.0,,,,ANA,STL,False,20260924,0.5,0.5,Final
2024021003,2025-03-08,OTT,NYR,4.0,3.0,,,,OTT,OTT,True,20260924,0.5,0.5,Final
2024021004,2025-03-08,PHI,SEA,1.0,4.0,,,,PHI,SEA,False,20260924,0.629461,0.370539,Final
2024021005,2025-03-08,TBL,BOS,0.0,4.0,,,,TBL,BOS,False,20260924,0.701859,0.298141,Final
2024021006,2025-03-08,FLA,BUF,4.0,0.0,,,,FLA,FLA,True,20260924,0.613637,0.386363,Final
2024021007,2025-03-08,COL,TOR,7.0,4.0,,,,COL,COL,True,20260924,0.585665,0.414335,Final
2024021008,2025-03-08,CGY,MTL,1.0,0.0,,,,CGY,CGY,True,20260924,0.572051,0.427949,Final
2024021009,2025-03-08,NSH,CHI,3.0,2.0,,,,NSH,NSH,True,20260924,0.695653,0.304347,Final
2024021010,2025-03-08,LAK,STL,2.0,1.0,,,,LAK,LAK,True,20260924,0.635823,0.364177,Final
2024021011,2025-03-08,EDM,DAL,5.0,4.0,,,,EDM,EDM,True,20260924,0.514919,0.485081,Final
2024021012,2025-03-08,SJS,NYI,2.0,4.0,,,,NYI,NYI,True,20260924,0.37757,0.62243,Final
2024021013,2025-03-09,PHI,NJD,1.0,3.0,,,,PHI,NJD,False,20260924,0.5,0.5,Final
2024021014,2025-03-09,WSH,SEA,4.0,2.0,,,,WSH,WSH,True,20260924,0.765445,0.234555,Final
2024021015,2025-03-09,MIN,PIT,1.0,3.0,,,,MIN,PIT,False,20260924,0.695294,0.304706,Final
2024021016,2025-03-09,CAR,WPG,4.0,2.0,,,,CAR,CAR,True,20260924,0.5,0.5,Final
2024021017,2025-03-09,NYR,CBJ,3.0,7.0,,,,NYR,CBJ,False,20260924,0.5,0.5,Final
