feature,shap_value,signed_effect,perspective_team
elo_away,0.322408,positive,EDM
shots_against_per_game_diff,-0.187705,negative,EDM
goalie_gaa_away,0.155621,positive,EDM
goalie_gaa_diff,-0.143087,negative,EDM
ewm_net_goals_away,-0.114231,negative,EDM
goalie_sv_pct_home,0.106499,positive,EDM
goalie_starts_diff,-0.104484,negative,EDM
elo_diff,0.09193,positive,EDM
ewm_goal_share_diff,-0.08735,negative,EDM
faceoff_win_diff,0.076155,positive,EDM
win_pct_away,-0.06198,negative,EDM
pp_success_diff,0.060698,positive,EDM
rest_days_away,-0.058397,negative,EDM
rest_days_home,-0.056711,negative,EDM
home_team_id,-0.050593,negative,EDM
elo_home,-0.04835,negative,EDM
goalie_gaa_home,0.043797,positive,EDM
away_team_id,-0.039784,negative,EDM
goalie_sv_pct_away,-0.037169,negative,EDM
ewm_net_goals_home,0.026804,positive,EDM
goalie_sv_pct_diff,-0.026672,negative,EDM
rest_days_diff,-0.022376,negative,EDM
win_pct_home,0.020831,positive,EDM
shots_for_per_game_diff,0.013446,positive,EDM
ga_per_game_diff,0.008946,positive,EDM
win_pct_diff,-0.006757,negative,EDM
ewm_net_goals_diff,0.002066,positive,EDM
back_to_back_diff,-0.000841,negative,EDM
is_playoffs,0.0,negative,EDM
is_home,0.0,negative,EDM
