game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
746898,2024-04-02,oof,4.4909,5.3787,0.2573,0.3048,0.7455,0.6618,0.6618,0.5744,0.5744,0.4888,0.4888,0.4025,0.4025,0.334,0.334,0.2689,0.2689,0.0,0.0837,0.0,0.0874,0.0,0.0856,0.0,0.0863,0.0,0.0685,0.0,0.0651,0.0,0.2545,0.2545,0.3382,0.3382,0.4256,0.4256,0.5112,0.5112,0.5975,0.5975,0.666,0.666,0.7311,0.46033,0.3066,0.2281,0.1692,0.3066,0.15373,0.53967,0.3066,0.0,0.6934,0.2281,0.0785,0.6934,0.2281,0.0,0.7719,0.1692,0.0589,0.7719,0.1692,0.0,0.8308,0.1189,0.0503,0.8308,0.46033,0.53967,12,2,14,,False
747057,2024-04-02,oof,4.4909,5.3787,0.2573,0.3048,0.734,0.6479,0.6479,0.5607,0.5607,0.4788,0.4788,0.3979,0.3979,0.3263,0.3263,0.2639,0.2639,0.0,0.0861,0.0,0.0872,0.0,0.0819,0.0,0.0809,0.0,0.0716,0.0,0.0624,0.0,0.266,0.266,0.3521,0.3521,0.4393,0.4393,0.5212,0.5212,0.6021,0.6021,0.6737,0.6737,0.7361,0.45946,0.2997,0.2255,0.1605,0.2997,0.15976,0.54054,0.2997,0.0,0.7003,0.2255,0.0742,0.7003,0.2255,0.0,0.7745,0.1605,0.065,0.7745,0.1605,0.0,0.8395,0.1165,0.044,0.8395,0.45946,0.54054,1,4,5,,False
747220,2024-04-02,oof,4.4909,5.3787,0.2573,0.3048,0.7405,0.6561,0.6561,0.566,0.566,0.483,0.483,0.3966,0.3966,0.3224,0.3224,0.2594,0.2594,0.0,0.0844,0.0,0.0901,0.0,0.083,0.0,0.0864,0.0,0.0742,0.0,0.063,0.0,0.2595,0.2595,0.3439,0.3439,0.434,0.434,0.517,0.517,0.6034,0.6034,0.6776,0.6776,0.7406,0.45796,0.3024,0.2276,0.1638,0.3024,0.15556,0.54204,0.3024,0.0,0.6976,0.2276,0.0748,0.6976,0.2276,0.0,0.7724,0.1638,0.0638,0.7724,0.1638,0.0,0.8362,0.1139,0.0499,0.8362,0.45796,0.54204,7,0,7,,False
744869,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7412,0.6538,0.6538,0.5703,0.5703,0.4873,0.4873,0.4123,0.4123,0.3359,0.3359,0.2691,0.2691,0.0,0.0874,0.0,0.0835,0.0,0.083,0.0,0.075,0.0,0.0764,0.0,0.0668,0.0,0.2588,0.2588,0.3462,0.3462,0.4297,0.4297,0.5127,0.5127,0.5877,0.5877,0.6641,0.6641,0.7309,0.45313,0.298,0.2273,0.1689,0.298,0.15513,0.54687,0.298,0.0,0.702,0.2273,0.0707,0.702,0.2273,0.0,0.7727,0.1689,0.0584,0.7727,0.1689,0.0,0.8311,0.1233,0.0456,0.8311,0.45313,0.54687,5,3,8,,False
745114,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7316,0.6482,0.6482,0.5585,0.5585,0.4799,0.4799,0.396,0.396,0.3276,0.3276,0.2617,0.2617,0.0,0.0834,0.0,0.0897,0.0,0.0786,0.0,0.0839,0.0,0.0684,0.0,0.0659,0.0,0.2684,0.2684,0.3518,0.3518,0.4415,0.4415,0.5201,0.5201,0.604,0.604,0.6724,0.6724,0.7383,0.4616,0.3041,0.2305,0.1706,0.3041,0.1575,0.5384,0.3041,0.0,0.6959,0.2305,0.0736,0.6959,0.2305,0.0,0.7695,0.1706,0.0599,0.7695,0.1706,0.0,0.8294,0.1199,0.0507,0.8294,0.4616,0.5384,1,4,5,,False
745275,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7307,0.6458,0.6458,0.5576,0.5576,0.4737,0.4737,0.3973,0.3973,0.3221,0.3221,0.2611,0.2611,0.0,0.0849,0.0,0.0882,0.0,0.0839,0.0,0.0764,0.0,0.0752,0.0,0.061,0.0,0.2693,0.2693,0.3542,0.3542,0.4424,0.4424,0.5263,0.5263,0.6027,0.6027,0.6779,0.6779,0.7389,0.46628,0.3078,0.2307,0.1647,0.3078,0.15848,0.53372,0.3078,0.0,0.6922,0.2307,0.0771,0.6922,0.2307,0.0,0.7693,0.1647,0.066,0.7693,0.1647,0.0,0.8353,0.12,0.0447,0.8353,0.46628,0.53372,0,8,8,,False
745440,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7348,0.6488,0.6488,0.5645,0.5645,0.48,0.48,0.3956,0.3956,0.3256,0.3256,0.2614,0.2614,0.0,0.086,0.0,0.0843,0.0,0.0845,0.0,0.0844,0.0,0.07,0.0,0.0642,0.0,0.2652,0.2652,0.3512,0.3512,0.4355,0.4355,0.52,0.52,0.6044,0.6044,0.6744,0.6744,0.7386,0.46228,0.3096,0.2287,0.1634,0.3096,0.15268,0.53772,0.3096,0.0,0.6904,0.2287,0.0809,0.6904,0.2287,0.0,0.7713,0.1634,0.0653,0.7713,0.1634,0.0,0.8366,0.1157,0.0477,0.8366,0.46228,0.53772,3,2,5,,False
745603,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7353,0.6515,0.6515,0.5644,0.5644,0.4828,0.4828,0.399,0.399,0.3269,0.3269,0.2671,0.2671,0.0,0.0838,0.0,0.0871,0.0,0.0816,0.0,0.0838,0.0,0.0721,0.0,0.0598,0.0,0.2647,0.2647,0.3485,0.3485,0.4356,0.4356,0.5172,0.5172,0.601,0.601,0.6731,0.6731,0.7329,0.45432,0.3,0.2248,0.1599,0.3,0.15432,0.54568,0.3,0.0,0.7,0.2248,0.0752,0.7,0.2248,0.0,0.7752,0.1599,0.0649,0.7752,0.1599,0.0,0.8401,0.1107,0.0492,0.8401,0.45432,0.54568,1,4,5,,False
745678,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7429,0.658,0.658,0.5696,0.5696,0.487,0.487,0.4062,0.4062,0.3391,0.3391,0.2717,0.2717,0.0,0.0849,0.0,0.0884,0.0,0.0826,0.0,0.0808,0.0,0.0671,0.0,0.0674,0.0,0.2571,0.2571,0.342,0.342,0.4304,0.4304,0.513,0.513,0.5938,0.5938,0.6609,0.6609,0.7283,0.45906,0.3038,0.2295,0.1682,0.3038,0.15526,0.54094,0.3038,0.0,0.6962,0.2295,0.0743,0.6962,0.2295,0.0,0.7705,0.1682,0.0613,0.7705,0.1682,0.0,0.8318,0.1214,0.0468,0.8318,0.45906,0.54094,0,1,1,,False
746008,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7374,0.6539,0.6539,0.5664,0.5664,0.4767,0.4767,0.3934,0.3934,0.3218,0.3218,0.2597,0.2597,0.0,0.0835,0.0,0.0875,0.0,0.0897,0.0,0.0833,0.0,0.0716,0.0,0.0621,0.0,0.2626,0.2626,0.3461,0.3461,0.4336,0.4336,0.5233,0.5233,0.6066,0.6066,0.6782,0.6782,0.7403,0.44684,0.293,0.2188,0.1571,0.293,0.15384,0.55316,0.293,0.0,0.707,0.2188,0.0742,0.707,0.2188,0.0,0.7812,0.1571,0.0617,0.7812,0.1571,0.0,0.8429,0.1128,0.0443,0.8429,0.44684,0.55316,3,7,10,,False
746083,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.732,0.6467,0.6467,0.5577,0.5577,0.4752,0.4752,0.3964,0.3964,0.3211,0.3211,0.2646,0.2646,0.0,0.0853,0.0,0.089,0.0,0.0825,0.0,0.0788,0.0,0.0753,0.0,0.0565,0.0,0.268,0.268,0.3533,0.3533,0.4423,0.4423,0.5248,0.5248,0.6036,0.6036,0.6789,0.6789,0.7354,0.45384,0.2997,0.2221,0.1611,0.2997,0.15414,0.54616,0.2997,0.0,0.7003,0.2221,0.0776,0.7003,0.2221,0.0,0.7779,0.1611,0.061,0.7779,0.1611,0.0,0.8389,0.1132,0.0479,0.8389,0.45384,0.54616,2,10,12,,False
746163,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7333,0.6529,0.6529,0.5639,0.5639,0.4776,0.4776,0.3952,0.3952,0.326,0.326,0.2645,0.2645,0.0,0.0804,0.0,0.089,0.0,0.0863,0.0,0.0824,0.0,0.0692,0.0,0.0615,0.0,0.2667,0.2667,0.3471,0.3471,0.4361,0.4361,0.5224,0.5224,0.6048,0.6048,0.674,0.674,0.7355,0.4604,0.3015,0.2253,0.1636,0.3015,0.1589,0.5396,0.3015,0.0,0.6985,0.2253,0.0762,0.6985,0.2253,0.0,0.7747,0.1636,0.0617,0.7747,0.1636,0.0,0.8364,0.1175,0.0461,0.8364,0.4604,0.5396,5,4,9,,False
746407,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7309,0.6464,0.6464,0.5596,0.5596,0.4764,0.4764,0.3995,0.3995,0.327,0.327,0.2628,0.2628,0.0,0.0845,0.0,0.0868,0.0,0.0832,0.0,0.0769,0.0,0.0725,0.0,0.0642,0.0,0.2691,0.2691,0.3536,0.3536,0.4404,0.4404,0.5236,0.5236,0.6005,0.6005,0.673,0.673,0.7372,0.46619,0.3097,0.2362,0.1719,0.3097,0.15649,0.53381,0.3097,0.0,0.6903,0.2362,0.0735,0.6903,0.2362,0.0,0.7638,0.1719,0.0643,0.7638,0.1719,0.0,0.8281,0.1234,0.0485,0.8281,0.46619,0.53381,8,0,8,,False
746900,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7345,0.6547,0.6547,0.5653,0.5653,0.4823,0.4823,0.4019,0.4019,0.3326,0.3326,0.2675,0.2675,0.0,0.0798,0.0,0.0894,0.0,0.083,0.0,0.0804,0.0,0.0693,0.0,0.0651,0.0,0.2655,0.2655,0.3453,0.3453,0.4347,0.4347,0.5177,0.5177,0.5981,0.5981,0.6674,0.6674,0.7325,0.46041,0.3019,0.2246,0.1642,0.3019,0.15851,0.53959,0.3019,0.0,0.6981,0.2246,0.0773,0.6981,0.2246,0.0,0.7754,0.1642,0.0604,0.7754,0.1642,0.0,0.8358,0.1173,0.0469,0.8358,0.46041,0.53959,9,8,17,,False
747059,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7406,0.6535,0.6535,0.5636,0.5636,0.473,0.473,0.3964,0.3964,0.325,0.325,0.2666,0.2666,0.0,0.0871,0.0,0.0899,0.0,0.0906,0.0,0.0766,0.0,0.0714,0.0,0.0584,0.0,0.2594,0.2594,0.3465,0.3465,0.4364,0.4364,0.527,0.527,0.6036,0.6036,0.675,0.675,0.7334,0.46285,0.3001,0.2241,0.1621,0.3001,0.16275,0.53715,0.3001,0.0,0.6999,0.2241,0.076,0.6999,0.2241,0.0,0.7759,0.1621,0.062,0.7759,0.1621,0.0,0.8379,0.1149,0.0472,0.8379,0.46285,0.53715,4,3,7,,False
747219,2024-04-03,oof,4.4909,5.3787,0.2573,0.3048,0.7371,0.657,0.657,0.5712,0.5712,0.4878,0.4878,0.4096,0.4096,0.3351,0.3351,0.268,0.268,0.0,0.0801,0.0,0.0858,0.0,0.0834,0.0,0.0782,0.0,0.0745,0.0,0.0671,0.0,0.2629,0.2629,0.343,0.343,0.4288,0.4288,0.5122,0.5122,0.5904,0.5904,0.6649,0.6649,0.732,0.46384,0.3094,0.2318,0.1692,0.3094,0.15444,0.53616,0.3094,0.0,0.6906,0.2318,0.0776,0.6906,0.2318,0.0,0.7682,0.1692,0.0626,0.7682,0.1692,0.0,0.8308,0.1197,0.0495,0.8308,0.46384,0.53616,5,6,11,,False
744870,2024-04-04,oof,4.4909,5.3787,0.2573,0.3048,0.7311,0.6473,0.6473,0.5566,0.5566,0.4755,0.4755,0.3992,0.3992,0.3272,0.3272,0.2616,0.2616,0.0,0.0838,0.0,0.0907,0.0,0.0811,0.0,0.0763,0.0,0.072,0.0,0.0656,0.0,0.2689,0.2689,0.3527,0.3527,0.4434,0.4434,0.5245,0.5245,0.6008,0.6008,0.6728,0.6728,0.7384,0.46067,0.3061,0.2235,0.1618,0.3061,0.15457,0.53933,0.3061,0.0,0.6939,0.2235,0.0826,0.6939,0.2235,0.0,0.7765,0.1618,0.0617,0.7765,0.1618,0.0,0.8382,0.1169,0.0449,0.8382,0.46067,0.53933,4,7,11,,False
745200,2024-04-04,oof,4.4909,5.3787,0.2573,0.3048,0.7414,0.6571,0.6571,0.5602,0.5602,0.4766,0.4766,0.3995,0.3995,0.327,0.327,0.2646,0.2646,0.0,0.0843,0.0,0.0969,0.0,0.0836,0.0,0.0771,0.0,0.0725,0.0,0.0624,0.0,0.2586,0.2586,0.3429,0.3429,0.4398,0.4398,0.5234,0.5234,0.6005,0.6005,0.673,0.673,0.7354,0.45589,0.3007,0.2269,0.1675,0.3007,0.15519,0.54411,0.3007,0.0,0.6993,0.2269,0.0738,0.6993,0.2269,0.0,0.7731,0.1675,0.0594,0.7731,0.1675,0.0,0.8325,0.1202,0.0473,0.8325,0.45589,0.54411,8,5,13,,False
745843,2024-04-04,oof,4.4909,5.3787,0.2573,0.3048,0.7392,0.6559,0.6559,0.5687,0.5687,0.4801,0.4801,0.3985,0.3985,0.3243,0.3243,0.2632,0.2632,0.0,0.0833,0.0,0.0872,0.0,0.0886,0.0,0.0816,0.0,0.0742,0.0,0.0611,0.0,0.2608,0.2608,0.3441,0.3441,0.4313,0.4313,0.5199,0.5199,0.6015,0.6015,0.6757,0.6757,0.7368,0.46007,0.3029,0.2255,0.1606,0.3029,0.15717,0.53993,0.3029,0.0,0.6971,0.2255,0.0774,0.6971,0.2255,0.0,0.7745,0.1606,0.0649,0.7745,0.1606,0.0,0.8394,0.114,0.0466,0.8394,0.46007,0.53993,2,1,3,,False
745844,2024-04-04,oof,4.4909,5.3787,0.2573,0.3048,0.7383,0.6558,0.6558,0.5673,0.5673,0.4822,0.4822,0.4085,0.4085,0.3352,0.3352,0.2686,0.2686,0.0,0.0825,0.0,0.0885,0.0,0.0851,0.0,0.0737,0.0,0.0733,0.0,0.0666,0.0,0.2617,0.2617,0.3442,0.3442,0.4327,0.4327,0.5178,0.5178,0.5915,0.5915,0.6648,0.6648,0.7314,0.4507,0.2974,0.2239,0.1631,0.2974,0.1533,0.5493,0.2974,0.0,0.7026,0.2239,0.0735,0.7026,0.2239,0.0,0.7761,0.1631,0.0608,0.7761,0.1631,0.0,0.8369,0.1143,0.0488,0.8369,0.4507,0.5493,3,6,9,,False
745928,2024-04-04,oof,4.4909,5.3787,0.2573,0.3048,0.7397,0.6531,0.6531,0.5643,0.5643,0.481,0.481,0.4012,0.4012,0.325,0.325,0.2644,0.2644,0.0,0.0866,0.0,0.0888,0.0,0.0833,0.0,0.0798,0.0,0.0762,0.0,0.0606,0.0,0.2603,0.2603,0.3469,0.3469,0.4357,0.4357,0.519,0.519,0.5988,0.5988,0.675,0.675,0.7356,0.45858,0.3077,0.2349,0.172,0.3077,0.15088,0.54142,0.3077,0.0,0.6923,0.2349,0.0728,0.6923,0.2349,0.0,0.7651,0.172,0.0629,0.7651,0.172,0.0,0.828,0.1252,0.0468,0.828,0.45858,0.54142,2,4,6,,False
746327,2024-04-04,oof,4.4909,5.3787,0.2573,0.3048,0.7305,0.6466,0.6466,0.5547,0.5547,0.4691,0.4691,0.3867,0.3867,0.3161,0.3161,0.2562,0.2562,0.0,0.0839,0.0,0.0919,0.0,0.0856,0.0,0.0824,0.0,0.0706,0.0,0.0599,0.0,0.2695,0.2695,0.3534,0.3534,0.4453,0.4453,0.5309,0.5309,0.6133,0.6133,0.6839,0.6839,0.7438,0.46554,0.3129,0.2343,0.1718,0.3129,0.15264,0.53446,0.3129,0.0,0.6871,0.2343,0.0786,0.6871,0.2343,0.0,0.7657,0.1718,0.0625,0.7657,0.1718,0.0,0.8282,0.122,0.0498,0.8282,0.46554,0.53446,10,1,11,,False
744874,2024-04-05,oof,4.4909,5.3787,0.2573,0.3048,0.7303,0.6436,0.6436,0.5515,0.5515,0.4695,0.4695,0.3946,0.3946,0.3236,0.3236,0.2631,0.2631,0.0,0.0867,0.0,0.0921,0.0,0.082,0.0,0.0749,0.0,0.071,0.0,0.0605,0.0,0.2697,0.2697,0.3564,0.3564,0.4485,0.4485,0.5305,0.5305,0.6054,0.6054,0.6764,0.6764,0.7369,0.45515,0.3,0.2282,0.1662,0.3,0.15515,0.54485,0.3,0.0,0.7,0.2282,0.0718,0.7,0.2282,0.0,0.7718,0.1662,0.062,0.7718,0.1662,0.0,0.8338,0.1201,0.0461,0.8338,0.45515,0.54485,0,4,4,,False
745033,2024-04-05,oof,4.4909,5.3787,0.2573,0.3048,0.7376,0.6489,0.6489,0.5628,0.5628,0.474,0.474,0.3976,0.3976,0.3279,0.3279,0.2627,0.2627,0.0,0.0887,0.0,0.0861,0.0,0.0888,0.0,0.0764,0.0,0.0697,0.0,0.0652,0.0,0.2624,0.2624,0.3511,0.3511,0.4372,0.4372,0.526,0.526,0.6024,0.6024,0.6721,0.6721,0.7373,0.46089,0.3075,0.2319,0.1673,0.3075,0.15339,0.53911,0.3075,0.0,0.6925,0.2319,0.0756,0.6925,0.2319,0.0,0.7681,0.1673,0.0646,0.7681,0.1673,0.0,0.8327,0.1195,0.0478,0.8327,0.46089,0.53911,10,2,12,,False
745361,2024-04-05,oof,4.4909,5.3787,0.2573,0.3048,0.7442,0.6625,0.6625,0.5781,0.5781,0.4946,0.4946,0.4124,0.4124,0.3352,0.3352,0.2703,0.2703,0.0,0.0817,0.0,0.0844,0.0,0.0835,0.0,0.0822,0.0,0.0772,0.0,0.0649,0.0,0.2558,0.2558,0.3375,0.3375,0.4219,0.4219,0.5054,0.5054,0.5876,0.5876,0.6648,0.6648,0.7297,0.45849,0.3087,0.2329,0.1688,0.3087,0.14979,0.54151,0.3087,0.0,0.6913,0.2329,0.0758,0.6913,0.2329,0.0,0.7671,0.1688,0.0641,0.7671,0.1688,0.0,0.8312,0.1198,0.049,0.8312,0.45849,0.54151,3,2,5,,False
