game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
746898,2024-04-02,oof,4.4781,5.3915,0.2557,0.2887,0.7463,0.6594,0.6594,0.5732,0.5732,0.4942,0.4942,0.4132,0.4132,0.3391,0.3391,0.2725,0.2725,0.0,0.0869,0.0,0.0862,0.0,0.079,0.0,0.081,0.0,0.0741,0.0,0.0666,0.0,0.2537,0.2537,0.3406,0.3406,0.4268,0.4268,0.5058,0.5058,0.5868,0.5868,0.6609,0.6609,0.7275,0.45168,0.3047,0.2303,0.1677,0.3047,0.14698,0.54832,0.3047,0.0,0.6953,0.2303,0.0744,0.6953,0.2303,0.0,0.7697,0.1677,0.0626,0.7697,0.1677,0.0,0.8323,0.1153,0.0524,0.8323,0.45168,0.54832,12,2,14,,False
747057,2024-04-02,oof,4.4781,5.3915,0.2557,0.2887,0.7333,0.6492,0.6492,0.5632,0.5632,0.4813,0.4813,0.3992,0.3992,0.3274,0.3274,0.264,0.264,0.0,0.0841,0.0,0.086,0.0,0.0819,0.0,0.0821,0.0,0.0718,0.0,0.0634,0.0,0.2667,0.2667,0.3508,0.3508,0.4368,0.4368,0.5187,0.5187,0.6008,0.6008,0.6726,0.6726,0.736,0.45103,0.2969,0.2272,0.1665,0.2969,0.15413,0.54897,0.2969,0.0,0.7031,0.2272,0.0697,0.7031,0.2272,0.0,0.7728,0.1665,0.0607,0.7728,0.1665,0.0,0.8335,0.1195,0.047,0.8335,0.45103,0.54897,1,4,5,,False
747220,2024-04-02,oof,4.4781,5.3915,0.2557,0.2887,0.7459,0.659,0.659,0.5719,0.5719,0.4861,0.4861,0.4026,0.4026,0.3292,0.3292,0.2638,0.2638,0.0,0.0869,0.0,0.0871,0.0,0.0858,0.0,0.0835,0.0,0.0734,0.0,0.0654,0.0,0.2541,0.2541,0.341,0.341,0.4281,0.4281,0.5139,0.5139,0.5974,0.5974,0.6708,0.6708,0.7362,0.45035,0.2972,0.2239,0.1653,0.2972,0.15315,0.54965,0.2972,0.0,0.7028,0.2239,0.0733,0.7028,0.2239,0.0,0.7761,0.1653,0.0586,0.7761,0.1653,0.0,0.8347,0.1179,0.0474,0.8347,0.45035,0.54965,7,0,7,,False
744869,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7393,0.6552,0.6552,0.5686,0.5686,0.4815,0.4815,0.402,0.402,0.3325,0.3325,0.2673,0.2673,0.0,0.0841,0.0,0.0866,0.0,0.0871,0.0,0.0795,0.0,0.0695,0.0,0.0652,0.0,0.2607,0.2607,0.3448,0.3448,0.4314,0.4314,0.5185,0.5185,0.598,0.598,0.6675,0.6675,0.7327,0.45563,0.3034,0.2255,0.1641,0.3034,0.15223,0.54437,0.3034,0.0,0.6966,0.2255,0.0779,0.6966,0.2255,0.0,0.7745,0.1641,0.0614,0.7745,0.1641,0.0,0.8359,0.1201,0.044,0.8359,0.45563,0.54437,5,3,8,,False
745114,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7382,0.6554,0.6554,0.5635,0.5635,0.4766,0.4766,0.3986,0.3986,0.3265,0.3265,0.261,0.261,0.0,0.0828,0.0,0.0919,0.0,0.0869,0.0,0.078,0.0,0.0721,0.0,0.0655,0.0,0.2618,0.2618,0.3446,0.3446,0.4365,0.4365,0.5234,0.5234,0.6014,0.6014,0.6735,0.6735,0.739,0.45044,0.2989,0.2235,0.1634,0.2989,0.15154,0.54956,0.2989,0.0,0.7011,0.2235,0.0754,0.7011,0.2235,0.0,0.7765,0.1634,0.0601,0.7765,0.1634,0.0,0.8366,0.1132,0.0502,0.8366,0.45044,0.54956,1,4,5,,False
745275,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7365,0.6561,0.6561,0.5643,0.5643,0.474,0.474,0.3948,0.3948,0.3228,0.3228,0.2629,0.2629,0.0,0.0804,0.0,0.0918,0.0,0.0903,0.0,0.0792,0.0,0.072,0.0,0.0599,0.0,0.2635,0.2635,0.3439,0.3439,0.4357,0.4357,0.526,0.526,0.6052,0.6052,0.6772,0.6772,0.7371,0.45859,0.3033,0.2229,0.1617,0.3033,0.15529,0.54141,0.3033,0.0,0.6967,0.2229,0.0804,0.6967,0.2229,0.0,0.7771,0.1617,0.0612,0.7771,0.1617,0.0,0.8383,0.1132,0.0485,0.8383,0.45859,0.54141,0,8,8,,False
745440,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7348,0.6499,0.6499,0.5612,0.5612,0.4788,0.4788,0.3982,0.3982,0.3263,0.3263,0.2592,0.2592,0.0,0.0849,0.0,0.0887,0.0,0.0824,0.0,0.0806,0.0,0.0719,0.0,0.0671,0.0,0.2652,0.2652,0.3501,0.3501,0.4388,0.4388,0.5212,0.5212,0.6018,0.6018,0.6737,0.6737,0.7408,0.46052,0.3024,0.2275,0.1605,0.3024,0.15812,0.53948,0.3024,0.0,0.6976,0.2275,0.0749,0.6976,0.2275,0.0,0.7725,0.1605,0.067,0.7725,0.1605,0.0,0.8395,0.1143,0.0462,0.8395,0.46052,0.53948,3,2,5,,False
745603,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7386,0.6533,0.6533,0.5668,0.5668,0.481,0.481,0.4038,0.4038,0.3331,0.3331,0.2705,0.2705,0.0,0.0853,0.0,0.0865,0.0,0.0858,0.0,0.0772,0.0,0.0707,0.0,0.0626,0.0,0.2614,0.2614,0.3467,0.3467,0.4332,0.4332,0.519,0.519,0.5962,0.5962,0.6669,0.6669,0.7295,0.44917,0.2958,0.2216,0.1595,0.2958,0.15337,0.55083,0.2958,0.0,0.7042,0.2216,0.0742,0.7042,0.2216,0.0,0.7784,0.1595,0.0621,0.7784,0.1595,0.0,0.8405,0.1157,0.0438,0.8405,0.44917,0.55083,1,4,5,,False
745678,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7475,0.6644,0.6644,0.5728,0.5728,0.4858,0.4858,0.4058,0.4058,0.3341,0.3341,0.2664,0.2664,0.0,0.0831,0.0,0.0916,0.0,0.087,0.0,0.08,0.0,0.0717,0.0,0.0677,0.0,0.2525,0.2525,0.3356,0.3356,0.4272,0.4272,0.5142,0.5142,0.5942,0.5942,0.6659,0.6659,0.7336,0.46355,0.3045,0.2301,0.1676,0.3045,0.15905,0.53645,0.3045,0.0,0.6955,0.2301,0.0744,0.6955,0.2301,0.0,0.7699,0.1676,0.0625,0.7699,0.1676,0.0,0.8324,0.114,0.0536,0.8324,0.46355,0.53645,0,1,1,,False
746008,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7386,0.6535,0.6535,0.5648,0.5648,0.4766,0.4766,0.3973,0.3973,0.3249,0.3249,0.2619,0.2619,0.0,0.0851,0.0,0.0887,0.0,0.0882,0.0,0.0793,0.0,0.0724,0.0,0.063,0.0,0.2614,0.2614,0.3465,0.3465,0.4352,0.4352,0.5234,0.5234,0.6027,0.6027,0.6751,0.6751,0.7381,0.44647,0.2968,0.2181,0.159,0.2968,0.14967,0.55353,0.2968,0.0,0.7032,0.2181,0.0787,0.7032,0.2181,0.0,0.7819,0.159,0.0591,0.7819,0.159,0.0,0.841,0.1131,0.0459,0.841,0.44647,0.55353,3,7,10,,False
746083,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7354,0.6466,0.6466,0.5561,0.5561,0.4713,0.4713,0.396,0.396,0.3236,0.3236,0.2635,0.2635,0.0,0.0888,0.0,0.0905,0.0,0.0848,0.0,0.0753,0.0,0.0724,0.0,0.0601,0.0,0.2646,0.2646,0.3534,0.3534,0.4439,0.4439,0.5287,0.5287,0.604,0.604,0.6764,0.6764,0.7365,0.45299,0.2972,0.2225,0.16,0.2972,0.15579,0.54701,0.2972,0.0,0.7028,0.2225,0.0747,0.7028,0.2225,0.0,0.7775,0.16,0.0625,0.7775,0.16,0.0,0.84,0.1131,0.0469,0.84,0.45299,0.54701,2,10,12,,False
746163,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7366,0.6528,0.6528,0.5656,0.5656,0.4774,0.4774,0.3942,0.3942,0.3191,0.3191,0.2587,0.2587,0.0,0.0838,0.0,0.0872,0.0,0.0882,0.0,0.0832,0.0,0.0751,0.0,0.0604,0.0,0.2634,0.2634,0.3472,0.3472,0.4344,0.4344,0.5226,0.5226,0.6058,0.6058,0.6809,0.6809,0.7413,0.4531,0.2944,0.2219,0.1625,0.2944,0.1587,0.5469,0.2944,0.0,0.7056,0.2219,0.0725,0.7056,0.2219,0.0,0.7781,0.1625,0.0594,0.7781,0.1625,0.0,0.8375,0.1158,0.0467,0.8375,0.4531,0.5469,5,4,9,,False
746407,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7395,0.655,0.655,0.563,0.563,0.4786,0.4786,0.3985,0.3985,0.3275,0.3275,0.2619,0.2619,0.0,0.0845,0.0,0.092,0.0,0.0844,0.0,0.0801,0.0,0.071,0.0,0.0656,0.0,0.2605,0.2605,0.345,0.345,0.437,0.437,0.5214,0.5214,0.6015,0.6015,0.6725,0.6725,0.7381,0.45848,0.3043,0.2277,0.166,0.3043,0.15418,0.54152,0.3043,0.0,0.6957,0.2277,0.0766,0.6957,0.2277,0.0,0.7723,0.166,0.0617,0.7723,0.166,0.0,0.834,0.1159,0.0501,0.834,0.45848,0.54152,8,0,8,,False
746900,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7424,0.6521,0.6521,0.5658,0.5658,0.4848,0.4848,0.3992,0.3992,0.3299,0.3299,0.2625,0.2625,0.0,0.0903,0.0,0.0863,0.0,0.081,0.0,0.0856,0.0,0.0693,0.0,0.0674,0.0,0.2576,0.2576,0.3479,0.3479,0.4342,0.4342,0.5152,0.5152,0.6008,0.6008,0.6701,0.6701,0.7375,0.46068,0.3036,0.2272,0.1628,0.3036,0.15708,0.53932,0.3036,0.0,0.6964,0.2272,0.0764,0.6964,0.2272,0.0,0.7728,0.1628,0.0644,0.7728,0.1628,0.0,0.8372,0.1147,0.0481,0.8372,0.46068,0.53932,9,8,17,,False
747059,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7431,0.6568,0.6568,0.5679,0.5679,0.4818,0.4818,0.3969,0.3969,0.3242,0.3242,0.2633,0.2633,0.0,0.0863,0.0,0.0889,0.0,0.0861,0.0,0.0849,0.0,0.0727,0.0,0.0609,0.0,0.2569,0.2569,0.3432,0.3432,0.4321,0.4321,0.5182,0.5182,0.6031,0.6031,0.6758,0.6758,0.7367,0.45776,0.3022,0.2232,0.1609,0.3022,0.15556,0.54224,0.3022,0.0,0.6978,0.2232,0.079,0.6978,0.2232,0.0,0.7768,0.1609,0.0623,0.7768,0.1609,0.0,0.8391,0.1099,0.051,0.8391,0.45776,0.54224,4,3,7,,False
747219,2024-04-03,oof,4.4781,5.3915,0.2557,0.2887,0.7413,0.6526,0.6526,0.5699,0.5699,0.4852,0.4852,0.4078,0.4078,0.3353,0.3353,0.2714,0.2714,0.0,0.0887,0.0,0.0827,0.0,0.0847,0.0,0.0774,0.0,0.0725,0.0,0.0639,0.0,0.2587,0.2587,0.3474,0.3474,0.4301,0.4301,0.5148,0.5148,0.5922,0.5922,0.6647,0.6647,0.7286,0.45979,0.3074,0.2368,0.1715,0.3074,0.15239,0.54021,0.3074,0.0,0.6926,0.2368,0.0706,0.6926,0.2368,0.0,0.7632,0.1715,0.0653,0.7632,0.1715,0.0,0.8285,0.119,0.0525,0.8285,0.45979,0.54021,5,6,11,,False
744870,2024-04-04,oof,4.4781,5.3915,0.2557,0.2887,0.744,0.657,0.657,0.5671,0.5671,0.4781,0.4781,0.3988,0.3988,0.3259,0.3259,0.2606,0.2606,0.0,0.087,0.0,0.0899,0.0,0.089,0.0,0.0793,0.0,0.0729,0.0,0.0653,0.0,0.256,0.256,0.343,0.343,0.4329,0.4329,0.5219,0.5219,0.6012,0.6012,0.6741,0.6741,0.7394,0.46002,0.297,0.2223,0.161,0.297,0.16302,0.53998,0.297,0.0,0.703,0.2223,0.0747,0.703,0.2223,0.0,0.7777,0.161,0.0613,0.7777,0.161,0.0,0.839,0.1109,0.0501,0.839,0.46002,0.53998,4,7,11,,False
745200,2024-04-04,oof,4.4781,5.3915,0.2557,0.2887,0.7392,0.6553,0.6553,0.5645,0.5645,0.477,0.477,0.3939,0.3939,0.3227,0.3227,0.2632,0.2632,0.0,0.0839,0.0,0.0908,0.0,0.0875,0.0,0.0831,0.0,0.0712,0.0,0.0595,0.0,0.2608,0.2608,0.3447,0.3447,0.4355,0.4355,0.523,0.523,0.6061,0.6061,0.6773,0.6773,0.7368,0.45134,0.2971,0.2223,0.1577,0.2971,0.15424,0.54866,0.2971,0.0,0.7029,0.2223,0.0748,0.7029,0.2223,0.0,0.7777,0.1577,0.0646,0.7777,0.1577,0.0,0.8423,0.1116,0.0461,0.8423,0.45134,0.54866,8,5,13,,False
745843,2024-04-04,oof,4.4781,5.3915,0.2557,0.2887,0.7429,0.6561,0.6561,0.5699,0.5699,0.4854,0.4854,0.4024,0.4024,0.3302,0.3302,0.2649,0.2649,0.0,0.0868,0.0,0.0862,0.0,0.0845,0.0,0.083,0.0,0.0722,0.0,0.0653,0.0,0.2571,0.2571,0.3439,0.3439,0.4301,0.4301,0.5146,0.5146,0.5976,0.5976,0.6698,0.6698,0.7351,0.45281,0.3014,0.2246,0.1615,0.3014,0.15141,0.54719,0.3014,0.0,0.6986,0.2246,0.0768,0.6986,0.2246,0.0,0.7754,0.1615,0.0631,0.7754,0.1615,0.0,0.8385,0.1117,0.0498,0.8385,0.45281,0.54719,2,1,3,,False
745844,2024-04-04,oof,4.4781,5.3915,0.2557,0.2887,0.733,0.648,0.648,0.5612,0.5612,0.4783,0.4783,0.402,0.402,0.3312,0.3312,0.269,0.269,0.0,0.085,0.0,0.0868,0.0,0.0829,0.0,0.0763,0.0,0.0708,0.0,0.0622,0.0,0.267,0.267,0.352,0.352,0.4388,0.4388,0.5217,0.5217,0.598,0.598,0.6688,0.6688,0.731,0.448,0.2899,0.2183,0.157,0.2899,0.1581,0.552,0.2899,0.0,0.7101,0.2183,0.0716,0.7101,0.2183,0.0,0.7817,0.157,0.0613,0.7817,0.157,0.0,0.843,0.1107,0.0463,0.843,0.448,0.552,3,6,9,,False
745928,2024-04-04,oof,4.4781,5.3915,0.2557,0.2887,0.7403,0.6557,0.6557,0.565,0.565,0.4804,0.4804,0.3945,0.3945,0.3213,0.3213,0.2607,0.2607,0.0,0.0846,0.0,0.0907,0.0,0.0846,0.0,0.0859,0.0,0.0732,0.0,0.0606,0.0,0.2597,0.2597,0.3443,0.3443,0.435,0.435,0.5196,0.5196,0.6055,0.6055,0.6787,0.6787,0.7393,0.46348,0.3057,0.2342,0.1707,0.3057,0.15778,0.53652,0.3057,0.0,0.6943,0.2342,0.0715,0.6943,0.2342,0.0,0.7658,0.1707,0.0635,0.7658,0.1707,0.0,0.8293,0.1204,0.0503,0.8293,0.46348,0.53652,2,4,6,,False
746327,2024-04-04,oof,4.4781,5.3915,0.2557,0.2887,0.7341,0.6504,0.6504,0.5645,0.5645,0.481,0.481,0.4034,0.4034,0.3329,0.3329,0.2658,0.2658,0.0,0.0837,0.0,0.0859,0.0,0.0835,0.0,0.0776,0.0,0.0705,0.0,0.0671,0.0,0.2659,0.2659,0.3496,0.3496,0.4355,0.4355,0.519,0.519,0.5966,0.5966,0.6671,0.6671,0.7342,0.45586,0.2972,0.2219,0.1606,0.2972,0.15866,0.54414,0.2972,0.0,0.7028,0.2219,0.0753,0.7028,0.2219,0.0,0.7781,0.1606,0.0613,0.7781,0.1606,0.0,0.8394,0.1132,0.0474,0.8394,0.45586,0.54414,10,1,11,,False
744874,2024-04-05,oof,4.4781,5.3915,0.2557,0.2887,0.7357,0.6507,0.6507,0.5651,0.5651,0.4776,0.4776,0.3985,0.3985,0.3259,0.3259,0.2617,0.2617,0.0,0.085,0.0,0.0856,0.0,0.0875,0.0,0.0791,0.0,0.0726,0.0,0.0642,0.0,0.2643,0.2643,0.3493,0.3493,0.4349,0.4349,0.5224,0.5224,0.6015,0.6015,0.6741,0.6741,0.7383,0.44635,0.2962,0.2237,0.1625,0.2962,0.15015,0.55365,0.2962,0.0,0.7038,0.2237,0.0725,0.7038,0.2237,0.0,0.7763,0.1625,0.0612,0.7763,0.1625,0.0,0.8375,0.1164,0.0461,0.8375,0.44635,0.55365,0,4,4,,False
745033,2024-04-05,oof,4.4781,5.3915,0.2557,0.2887,0.7358,0.6502,0.6502,0.5639,0.5639,0.4749,0.4749,0.3957,0.3957,0.3242,0.3242,0.2627,0.2627,0.0,0.0856,0.0,0.0863,0.0,0.089,0.0,0.0792,0.0,0.0715,0.0,0.0615,0.0,0.2642,0.2642,0.3498,0.3498,0.4361,0.4361,0.5251,0.5251,0.6043,0.6043,0.6758,0.6758,0.7373,0.45759,0.2997,0.2231,0.1584,0.2997,0.15789,0.54241,0.2997,0.0,0.7003,0.2231,0.0766,0.7003,0.2231,0.0,0.7769,0.1584,0.0647,0.7769,0.1584,0.0,0.8416,0.1101,0.0483,0.8416,0.45759,0.54241,10,2,12,,False
745361,2024-04-05,oof,4.4781,5.3915,0.2557,0.2887,0.7508,0.6599,0.6599,0.571,0.571,0.488,0.488,0.4054,0.4054,0.3279,0.3279,0.2671,0.2671,0.0,0.0909,0.0,0.0889,0.0,0.083,0.0,0.0826,0.0,0.0775,0.0,0.0608,0.0,0.2492,0.2492,0.3401,0.3401,0.429,0.429,0.512,0.512,0.5946,0.5946,0.6721,0.6721,0.7329,0.45742,0.3016,0.2243,0.1635,0.3016,0.15582,0.54258,0.3016,0.0,0.6984,0.2243,0.0773,0.6984,0.2243,0.0,0.7757,0.1635,0.0608,0.7757,0.1635,0.0,0.8365,0.1143,0.0492,0.8365,0.45742,0.54258,3,2,5,,False
