game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260906_MIL@CIN,2026-09-06,2026-09-06 12:10:00-04:00,CIN,MIL,67-74,88-54,0.4525,0.5475,0.0,0.0,Brady Singer,Kyle Harrison,5.162791,7.8139534,2.6557376,11.242623,Great American Ball Park,MIL,,0,0,,pre,Scheduled
20260906_ATL@PHI,2026-09-06,2026-09-06 13:10:00-04:00,PHI,ATL,79-62,84-57,0.5929,0.4071,0.0,0.0,Aaron Nola,Tyler Mahle,5.017115,10.1002445,3.724138,8.689655,Citizens Bank Park,PHI,,0,0,,pre,Scheduled
20260906_LAA@PIT,2026-09-06,2026-09-06 13:35:00-04:00,PIT,LAA,70-72,53-88,0.6189,0.3811,0.0,0.0,Paul Skenes,Walbert Ureña,3.6933963,11.1438675,2.9820895,9.026866,PNC Park,PIT,,0,0,,pre,Scheduled
20260906_BOS@BAL,2026-09-06,2026-09-06 13:35:00-04:00,BAL,BOS,69-73,77-65,0.4471,0.5529,0.0,0.0,Kyle Bradish,Payton Tolle,4.3783784,8.823096,2.9752066,10.487603,Oriole Park at Camden Yards,BOS,,0,0,,pre,Scheduled
20260906_CHC@MIA,2026-09-06,2026-09-06 13:40:00-04:00,MIA,CHC,71-71,80-62,0.4746,0.5254,0.0,0.0,Tyler Phillips,Clay Holmes,4.14,7.74,2.1152074,6.843318,loanDepot park,CHC,,0,0,,pre,Scheduled
20260906_DET@CLE,2026-09-06,2026-09-06 13:40:00-04:00,CLE,DET,72-70,64-77,0.631,0.369,0.0,0.0,Gavin Williams,Jackson Jobe,3.7632744,12.185841,3.0,7.5,Progressive Field,CLE,,0,0,,pre,Scheduled
20260906_SF@NYM,2026-09-06,2026-09-06 13:40:00-04:00,NYM,SF,64-77,58-84,0.616,0.384,0.0,0.0,Christian Scott,Cesar Perdomo,3.798479,11.395437,,,Citi Field,NYM,,0,0,,pre,Scheduled
20260906_ARI@HOU,2026-09-06,2026-09-06 14:10:00-04:00,HOU,AZ,73-69,74-68,0.5386,0.46140000000000003,0.0,0.0,Peter Lambert,Eduardo Rodriguez,3.2837837,9.121622,2.506329,6.778481,Daikin Park,HOU,,0,0,,pre,Scheduled
20260906_TOR@KC,2026-09-06,2026-09-06 14:10:00-04:00,KC,TOR,63-79,71-71,0.5267,0.47330000000000005,0.0,0.0,Randy Dobnak,Spencer Arrighetti,2.3142858,6.5571427,4.669173,9.236842,Kauffman Stadium,KC,,0,0,,pre,Scheduled
20260906_TB@TEX,2026-09-06,2026-09-06 14:35:00-04:00,TEX,TB,70-72,84-57,0.5359,0.46409999999999996,0.0,0.0,MacKenzie Gore,Ian Seymour,4.0160184,10.194508,4.0285716,10.971429,Globe Life Field,TEX,,0,0,,pre,Scheduled
20260906_STL@COL,2026-09-06,2026-09-06 15:10:00-04:00,COL,STL,54-87,71-71,0.4207,0.5792999999999999,0.0,0.0,Tanner Gordon,Kyle Leahy,5.3333335,7.6666665,2.8264463,8.553719,Coors Field,STL,,0,0,,pre,Scheduled
20260906_ATH@SEA,2026-09-06,2026-09-06 16:10:00-04:00,SEA,ATH,66-76,56-86,0.5723,0.42769999999999997,0.0,0.0,Bryan Woo,Gage Jump,4.4229827,9.3740835,3.6,10.270588,T-Mobile Park,SEA,,0,0,,pre,Scheduled
20260906_NYY@SD,2026-09-06,2026-09-06 16:10:00-04:00,SD,NYY,74-67,80-61,0.5065,0.49350000000000005,0.0,0.0,Michael King,Gerrit Cole,2.8227272,8.284091,3.1153846,9.912587,Petco Park,SD,,0,0,,pre,Scheduled
20260906_MIN@CHW,2026-09-06,2026-09-06 18:20:00-04:00,CWS,MIN,74-67,67-74,0.6069,0.3931,0.0,0.0,Bryan Hudson,Bailey Ober,4.2534246,9.246575,4.357595,6.322785,Rate Field,CWS,,0,0,,pre,Scheduled
20260906_WSH@LAD,2026-09-06,2026-09-06 22:10:00-04:00,LAD,WSH,84-57,67-76,0.6421,0.3579,0.0,0.0,Justin Wrobleski,Andrew Alvarez,3.433526,7.33526,2.8125,9.0,Dodger Stadium,LAD,,0,0,,pre,Scheduled
