game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
746898,2024-04-02,oof,4.4959,5.3737,0.2354,0.2743,0.7472,0.6574,0.6574,0.5707,0.5707,0.4828,0.4828,0.4056,0.4056,0.3303,0.3303,0.2676,0.2676,0.0,0.0898,0.0,0.0867,0.0,0.0879,0.0,0.0772,0.0,0.0753,0.0,0.0627,0.0,0.2528,0.2528,0.3426,0.3426,0.4293,0.4293,0.5172,0.5172,0.5944,0.5944,0.6697,0.6697,0.7324,0.46307,0.3064,0.2278,0.1635,0.3064,0.15667,0.53693,0.3064,0.0,0.6936,0.2278,0.0786,0.6936,0.2278,0.0,0.7722,0.1635,0.0643,0.7722,0.1635,0.0,0.8365,0.1183,0.0452,0.8365,0.46307,0.53693,12,2,14,,False
747057,2024-04-02,oof,4.4959,5.3737,0.2354,0.2743,0.7526,0.6669,0.6669,0.5811,0.5811,0.4881,0.4881,0.4085,0.4085,0.335,0.335,0.2634,0.2634,0.0,0.0857,0.0,0.0858,0.0,0.093,0.0,0.0796,0.0,0.0735,0.0,0.0716,0.0,0.2474,0.2474,0.3331,0.3331,0.4189,0.4189,0.5119,0.5119,0.5915,0.5915,0.665,0.665,0.7366,0.45438,0.302,0.224,0.159,0.302,0.15238,0.54562,0.302,0.0,0.698,0.224,0.078,0.698,0.224,0.0,0.776,0.159,0.065,0.776,0.159,0.0,0.841,0.1109,0.0481,0.841,0.45438,0.54562,1,4,5,,False
747220,2024-04-02,oof,4.4959,5.3737,0.2354,0.2743,0.7448,0.6541,0.6541,0.5679,0.5679,0.4902,0.4902,0.4083,0.4083,0.3309,0.3309,0.2638,0.2638,0.0,0.0907,0.0,0.0862,0.0,0.0777,0.0,0.0819,0.0,0.0774,0.0,0.0671,0.0,0.2552,0.2552,0.3459,0.3459,0.4321,0.4321,0.5098,0.5098,0.5917,0.5917,0.6691,0.6691,0.7362,0.4546,0.2989,0.2202,0.1603,0.2989,0.1557,0.5454,0.2989,0.0,0.7011,0.2202,0.0787,0.7011,0.2202,0.0,0.7798,0.1603,0.0599,0.7798,0.1603,0.0,0.8397,0.1123,0.048,0.8397,0.4546,0.5454,7,0,7,,False
744869,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7463,0.6594,0.6594,0.5683,0.5683,0.4858,0.4858,0.4024,0.4024,0.331,0.331,0.2628,0.2628,0.0,0.0869,0.0,0.0911,0.0,0.0825,0.0,0.0834,0.0,0.0714,0.0,0.0682,0.0,0.2537,0.2537,0.3406,0.3406,0.4317,0.4317,0.5142,0.5142,0.5976,0.5976,0.669,0.669,0.7372,0.46225,0.3084,0.2282,0.1651,0.3084,0.15385,0.53775,0.3084,0.0,0.6916,0.2282,0.0802,0.6916,0.2282,0.0,0.7718,0.1651,0.0631,0.7718,0.1651,0.0,0.8349,0.1184,0.0467,0.8349,0.46225,0.53775,5,3,8,,False
745114,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7443,0.6518,0.6518,0.5611,0.5611,0.4751,0.4751,0.3906,0.3906,0.3197,0.3197,0.2551,0.2551,0.0,0.0925,0.0,0.0907,0.0,0.086,0.0,0.0845,0.0,0.0709,0.0,0.0646,0.0,0.2557,0.2557,0.3482,0.3482,0.4389,0.4389,0.5249,0.5249,0.6094,0.6094,0.6803,0.6803,0.7449,0.45293,0.2947,0.2218,0.163,0.2947,0.15823,0.54707,0.2947,0.0,0.7053,0.2218,0.0729,0.7053,0.2218,0.0,0.7782,0.163,0.0588,0.7782,0.163,0.0,0.837,0.1146,0.0484,0.837,0.45293,0.54707,1,4,5,,False
745275,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7513,0.6646,0.6646,0.5748,0.5748,0.4872,0.4872,0.4013,0.4013,0.3255,0.3255,0.259,0.259,0.0,0.0867,0.0,0.0898,0.0,0.0876,0.0,0.0859,0.0,0.0758,0.0,0.0665,0.0,0.2487,0.2487,0.3354,0.3354,0.4252,0.4252,0.5128,0.5128,0.5987,0.5987,0.6745,0.6745,0.741,0.46724,0.3102,0.2324,0.1672,0.3102,0.15704,0.53276,0.3102,0.0,0.6898,0.2324,0.0778,0.6898,0.2324,0.0,0.7676,0.1672,0.0652,0.7676,0.1672,0.0,0.8328,0.1171,0.0501,0.8328,0.46724,0.53276,0,8,8,,False
745440,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7497,0.6618,0.6618,0.5702,0.5702,0.4856,0.4856,0.3979,0.3979,0.3192,0.3192,0.2531,0.2531,0.0,0.0879,0.0,0.0916,0.0,0.0846,0.0,0.0877,0.0,0.0787,0.0,0.0661,0.0,0.2503,0.2503,0.3382,0.3382,0.4298,0.4298,0.5144,0.5144,0.6021,0.6021,0.6808,0.6808,0.7469,0.45504,0.2979,0.2218,0.1585,0.2979,0.15714,0.54496,0.2979,0.0,0.7021,0.2218,0.0761,0.7021,0.2218,0.0,0.7782,0.1585,0.0633,0.7782,0.1585,0.0,0.8415,0.1106,0.0479,0.8415,0.45504,0.54496,3,2,5,,False
745603,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7455,0.6554,0.6554,0.5679,0.5679,0.4822,0.4822,0.395,0.395,0.3248,0.3248,0.2626,0.2626,0.0,0.0901,0.0,0.0875,0.0,0.0857,0.0,0.0872,0.0,0.0702,0.0,0.0622,0.0,0.2545,0.2545,0.3446,0.3446,0.4321,0.4321,0.5178,0.5178,0.605,0.605,0.6752,0.6752,0.7374,0.4542,0.3014,0.2237,0.1596,0.3014,0.1528,0.5458,0.3014,0.0,0.6986,0.2237,0.0777,0.6986,0.2237,0.0,0.7763,0.1596,0.0641,0.7763,0.1596,0.0,0.8404,0.1136,0.046,0.8404,0.4542,0.5458,1,4,5,,False
745678,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7538,0.6692,0.6692,0.5778,0.5778,0.4857,0.4857,0.4047,0.4047,0.3318,0.3318,0.2642,0.2642,0.0,0.0846,0.0,0.0914,0.0,0.0921,0.0,0.081,0.0,0.0729,0.0,0.0676,0.0,0.2462,0.2462,0.3308,0.3308,0.4222,0.4222,0.5143,0.5143,0.5953,0.5953,0.6682,0.6682,0.7358,0.45169,0.2959,0.2248,0.1622,0.2959,0.15579,0.54831,0.2959,0.0,0.7041,0.2248,0.0711,0.7041,0.2248,0.0,0.7752,0.1622,0.0626,0.7752,0.1622,0.0,0.8378,0.1144,0.0478,0.8378,0.45169,0.54831,0,1,1,,False
746008,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7407,0.6584,0.6584,0.5678,0.5678,0.4762,0.4762,0.3951,0.3951,0.3211,0.3211,0.2601,0.2601,0.0,0.0823,0.0,0.0906,0.0,0.0916,0.0,0.0811,0.0,0.074,0.0,0.061,0.0,0.2593,0.2593,0.3416,0.3416,0.4322,0.4322,0.5238,0.5238,0.6049,0.6049,0.6789,0.6789,0.7399,0.45448,0.3012,0.2252,0.1628,0.3012,0.15328,0.54552,0.3012,0.0,0.6988,0.2252,0.076,0.6988,0.2252,0.0,0.7748,0.1628,0.0624,0.7748,0.1628,0.0,0.8372,0.1133,0.0495,0.8372,0.45448,0.54552,3,7,10,,False
746083,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7419,0.6584,0.6584,0.5629,0.5629,0.4782,0.4782,0.3967,0.3967,0.3255,0.3255,0.2553,0.2553,0.0,0.0835,0.0,0.0955,0.0,0.0847,0.0,0.0815,0.0,0.0712,0.0,0.0702,0.0,0.2581,0.2581,0.3416,0.3416,0.4371,0.4371,0.5218,0.5218,0.6033,0.6033,0.6745,0.6745,0.7447,0.45216,0.294,0.2146,0.1572,0.294,0.15816,0.54784,0.294,0.0,0.706,0.2146,0.0794,0.706,0.2146,0.0,0.7854,0.1572,0.0574,0.7854,0.1572,0.0,0.8428,0.1112,0.046,0.8428,0.45216,0.54784,2,10,12,,False
746163,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7435,0.6547,0.6547,0.5684,0.5684,0.479,0.479,0.3969,0.3969,0.3211,0.3211,0.2553,0.2553,0.0,0.0888,0.0,0.0863,0.0,0.0894,0.0,0.0821,0.0,0.0758,0.0,0.0658,0.0,0.2565,0.2565,0.3453,0.3453,0.4316,0.4316,0.521,0.521,0.6031,0.6031,0.6789,0.6789,0.7447,0.45387,0.2967,0.2235,0.1625,0.2967,0.15717,0.54613,0.2967,0.0,0.7033,0.2235,0.0732,0.7033,0.2235,0.0,0.7765,0.1625,0.061,0.7765,0.1625,0.0,0.8375,0.1146,0.0479,0.8375,0.45387,0.54613,5,4,9,,False
746407,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7482,0.6646,0.6646,0.5745,0.5745,0.485,0.485,0.3988,0.3988,0.3241,0.3241,0.2616,0.2616,0.0,0.0836,0.0,0.0901,0.0,0.0895,0.0,0.0862,0.0,0.0747,0.0,0.0625,0.0,0.2518,0.2518,0.3354,0.3354,0.4255,0.4255,0.515,0.515,0.6012,0.6012,0.6759,0.6759,0.7384,0.4548,0.299,0.2244,0.1624,0.299,0.1558,0.5452,0.299,0.0,0.701,0.2244,0.0746,0.701,0.2244,0.0,0.7756,0.1624,0.062,0.7756,0.1624,0.0,0.8376,0.1145,0.0479,0.8376,0.4548,0.5452,8,0,8,,False
746900,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7497,0.6634,0.6634,0.5764,0.5764,0.4895,0.4895,0.4069,0.4069,0.333,0.333,0.2656,0.2656,0.0,0.0863,0.0,0.087,0.0,0.0869,0.0,0.0826,0.0,0.0739,0.0,0.0674,0.0,0.2503,0.2503,0.3366,0.3366,0.4236,0.4236,0.5105,0.5105,0.5931,0.5931,0.667,0.667,0.7344,0.46446,0.3057,0.2288,0.1655,0.3057,0.15876,0.53554,0.3057,0.0,0.6943,0.2288,0.0769,0.6943,0.2288,0.0,0.7712,0.1655,0.0633,0.7712,0.1655,0.0,0.8345,0.1185,0.047,0.8345,0.46446,0.53554,9,8,17,,False
747059,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7469,0.6588,0.6588,0.5699,0.5699,0.4809,0.4809,0.3994,0.3994,0.3242,0.3242,0.2619,0.2619,0.0,0.0881,0.0,0.0889,0.0,0.089,0.0,0.0815,0.0,0.0752,0.0,0.0623,0.0,0.2531,0.2531,0.3412,0.3412,0.4301,0.4301,0.5191,0.5191,0.6006,0.6006,0.6758,0.6758,0.7381,0.45384,0.3005,0.2242,0.1624,0.3005,0.15334,0.54616,0.3005,0.0,0.6995,0.2242,0.0763,0.6995,0.2242,0.0,0.7758,0.1624,0.0618,0.7758,0.1624,0.0,0.8376,0.1136,0.0488,0.8376,0.45384,0.54616,4,3,7,,False
747219,2024-04-03,oof,4.4959,5.3737,0.2354,0.2743,0.7496,0.662,0.662,0.5748,0.5748,0.4834,0.4834,0.4009,0.4009,0.3242,0.3242,0.26,0.26,0.0,0.0876,0.0,0.0872,0.0,0.0914,0.0,0.0825,0.0,0.0767,0.0,0.0642,0.0,0.2504,0.2504,0.338,0.338,0.4252,0.4252,0.5166,0.5166,0.5991,0.5991,0.6758,0.6758,0.74,0.46298,0.3013,0.2279,0.1634,0.3013,0.16168,0.53702,0.3013,0.0,0.6987,0.2279,0.0734,0.6987,0.2279,0.0,0.7721,0.1634,0.0645,0.7721,0.1634,0.0,0.8366,0.1168,0.0466,0.8366,0.46298,0.53702,5,6,11,,False
744870,2024-04-04,oof,4.4959,5.3737,0.2354,0.2743,0.7446,0.6559,0.6559,0.5664,0.5664,0.4801,0.4801,0.4029,0.4029,0.328,0.328,0.2619,0.2619,0.0,0.0887,0.0,0.0895,0.0,0.0863,0.0,0.0772,0.0,0.0749,0.0,0.0661,0.0,0.2554,0.2554,0.3441,0.3441,0.4336,0.4336,0.5199,0.5199,0.5971,0.5971,0.672,0.672,0.7381,0.45145,0.2873,0.2147,0.1558,0.2873,0.16415,0.54855,0.2873,0.0,0.7127,0.2147,0.0726,0.7127,0.2147,0.0,0.7853,0.1558,0.0589,0.7853,0.1558,0.0,0.8442,0.1094,0.0464,0.8442,0.45145,0.54855,4,7,11,,False
745200,2024-04-04,oof,4.4959,5.3737,0.2354,0.2743,0.7462,0.6644,0.6644,0.5756,0.5756,0.4874,0.4874,0.4021,0.4021,0.3284,0.3284,0.2585,0.2585,0.0,0.0818,0.0,0.0888,0.0,0.0882,0.0,0.0853,0.0,0.0737,0.0,0.0699,0.0,0.2538,0.2538,0.3356,0.3356,0.4244,0.4244,0.5126,0.5126,0.5979,0.5979,0.6716,0.6716,0.7415,0.4544,0.2961,0.2207,0.1598,0.2961,0.1583,0.5456,0.2961,0.0,0.7039,0.2207,0.0754,0.7039,0.2207,0.0,0.7793,0.1598,0.0609,0.7793,0.1598,0.0,0.8402,0.1099,0.0499,0.8402,0.4544,0.5456,8,5,13,,False
745843,2024-04-04,oof,4.4959,5.3737,0.2354,0.2743,0.7478,0.6614,0.6614,0.5742,0.5742,0.4887,0.4887,0.402,0.402,0.3263,0.3263,0.2642,0.2642,0.0,0.0864,0.0,0.0872,0.0,0.0855,0.0,0.0867,0.0,0.0757,0.0,0.0621,0.0,0.2522,0.2522,0.3386,0.3386,0.4258,0.4258,0.5113,0.5113,0.598,0.598,0.6737,0.6737,0.7358,0.4593,0.3053,0.2266,0.1658,0.3053,0.154,0.5407,0.3053,0.0,0.6947,0.2266,0.0787,0.6947,0.2266,0.0,0.7734,0.1658,0.0608,0.7734,0.1658,0.0,0.8342,0.1177,0.0481,0.8342,0.4593,0.5407,2,1,3,,False
745844,2024-04-04,oof,4.4959,5.3737,0.2354,0.2743,0.7414,0.656,0.656,0.5649,0.5649,0.4745,0.4745,0.3944,0.3944,0.3179,0.3179,0.253,0.253,0.0,0.0854,0.0,0.0911,0.0,0.0904,0.0,0.0801,0.0,0.0765,0.0,0.0649,0.0,0.2586,0.2586,0.344,0.344,0.4351,0.4351,0.5255,0.5255,0.6056,0.6056,0.6821,0.6821,0.747,0.46043,0.306,0.2269,0.1636,0.306,0.15443,0.53957,0.306,0.0,0.694,0.2269,0.0791,0.694,0.2269,0.0,0.7731,0.1636,0.0633,0.7731,0.1636,0.0,0.8364,0.1189,0.0447,0.8364,0.46043,0.53957,3,6,9,,False
745928,2024-04-04,oof,4.4959,5.3737,0.2354,0.2743,0.7443,0.6585,0.6585,0.572,0.572,0.487,0.487,0.4071,0.4071,0.3324,0.3324,0.2611,0.2611,0.0,0.0858,0.0,0.0865,0.0,0.085,0.0,0.0799,0.0,0.0747,0.0,0.0713,0.0,0.2557,0.2557,0.3415,0.3415,0.428,0.428,0.513,0.513,0.5929,0.5929,0.6676,0.6676,0.7389,0.46034,0.3012,0.2233,0.16,0.3012,0.15914,0.53966,0.3012,0.0,0.6988,0.2233,0.0779,0.6988,0.2233,0.0,0.7767,0.16,0.0633,0.7767,0.16,0.0,0.84,0.1146,0.0454,0.84,0.46034,0.53966,2,4,6,,False
746327,2024-04-04,oof,4.4959,5.3737,0.2354,0.2743,0.7431,0.6605,0.6605,0.5738,0.5738,0.4853,0.4853,0.4069,0.4069,0.3312,0.3312,0.2672,0.2672,0.0,0.0826,0.0,0.0867,0.0,0.0885,0.0,0.0784,0.0,0.0757,0.0,0.064,0.0,0.2569,0.2569,0.3395,0.3395,0.4262,0.4262,0.5147,0.5147,0.5931,0.5931,0.6688,0.6688,0.7328,0.45934,0.3037,0.2272,0.1653,0.3037,0.15564,0.54066,0.3037,0.0,0.6963,0.2272,0.0765,0.6963,0.2272,0.0,0.7728,0.1653,0.0619,0.7728,0.1653,0.0,0.8347,0.1143,0.051,0.8347,0.45934,0.54066,10,1,11,,False
744874,2024-04-05,oof,4.4959,5.3737,0.2354,0.2743,0.7434,0.6552,0.6552,0.5638,0.5638,0.4778,0.4778,0.3954,0.3954,0.3213,0.3213,0.2606,0.2606,0.0,0.0882,0.0,0.0914,0.0,0.086,0.0,0.0824,0.0,0.0741,0.0,0.0607,0.0,0.2566,0.2566,0.3448,0.3448,0.4362,0.4362,0.5222,0.5222,0.6046,0.6046,0.6787,0.6787,0.7394,0.45588,0.2988,0.2227,0.1608,0.2988,0.15708,0.54412,0.2988,0.0,0.7012,0.2227,0.0761,0.7012,0.2227,0.0,0.7773,0.1608,0.0619,0.7773,0.1608,0.0,0.8392,0.112,0.0488,0.8392,0.45588,0.54412,0,4,4,,False
745033,2024-04-05,oof,4.4959,5.3737,0.2354,0.2743,0.7453,0.6627,0.6627,0.574,0.574,0.4836,0.4836,0.4012,0.4012,0.3276,0.3276,0.2627,0.2627,0.0,0.0826,0.0,0.0887,0.0,0.0904,0.0,0.0824,0.0,0.0736,0.0,0.0649,0.0,0.2547,0.2547,0.3373,0.3373,0.426,0.426,0.5164,0.5164,0.5988,0.5988,0.6724,0.6724,0.7373,0.45572,0.2978,0.2189,0.159,0.2978,0.15792,0.54428,0.2978,0.0,0.7022,0.2189,0.0789,0.7022,0.2189,0.0,0.7811,0.159,0.0599,0.7811,0.159,0.0,0.841,0.1125,0.0465,0.841,0.45572,0.54428,10,2,12,,False
745361,2024-04-05,oof,4.4959,5.3737,0.2354,0.2743,0.7494,0.6632,0.6632,0.5712,0.5712,0.4826,0.4826,0.4039,0.4039,0.3275,0.3275,0.2587,0.2587,0.0,0.0862,0.0,0.092,0.0,0.0886,0.0,0.0787,0.0,0.0764,0.0,0.0688,0.0,0.2506,0.2506,0.3368,0.3368,0.4288,0.4288,0.5174,0.5174,0.5961,0.5961,0.6725,0.6725,0.7413,0.46104,0.3023,0.2254,0.1609,0.3023,0.15874,0.53896,0.3023,0.0,0.6977,0.2254,0.0769,0.6977,0.2254,0.0,0.7746,0.1609,0.0645,0.7746,0.1609,0.0,0.8391,0.1148,0.0461,0.8391,0.46104,0.53896,3,2,5,,False
