feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
sp_era_home,3.9757,4.1067,0.024733,0.0,0.075034,-0.131008,0.330745,False,OK,1.487,249,79
sp_era_away,3.9336,4.0774,0.0609,0.0,0.075181,-0.143869,0.223207,False,OK,0.767,247,79
sp_k9_home,8.7109,8.6448,0.212362,0.137328,0.075034,0.066072,0.338605,False,OK,1.488,249,79
sp_k9_away,8.8263,8.6647,0.201284,0.126103,0.075181,0.16165,0.354225,False,OK,2.301,247,79
sp_xwoba_home,0.3101,0.3103,0.120219,0.045185,0.075034,-0.000165,0.008248,False,OK,1.523,249,79
sp_xwoba_away,0.3091,0.3115,0.086083,0.011049,0.075034,-0.002376,0.008463,False,OK,1.403,249,79
lineup_woba_mean_home,0.3442,0.3432,0.139943,0.064981,0.074962,0.000919,0.002035,False,OK,1.405,250,79
lineup_woba_mean_away,0.3458,0.3442,0.180724,0.105762,0.074962,0.001639,0.001853,False,OK,0.39,250,79
lineup_woba_top3_home,0.3602,0.3539,0.191053,0.116091,0.074962,0.006346,0.003291,False,OK,0.0,250,79
lineup_woba_top3_away,0.3588,0.3552,0.342843,0.267881,0.074962,0.003603,0.003061,False,OK,0.772,250,79
woba_30g_home,0.303,0.2991,0.203101,0.128139,0.074962,0.003867,0.003002,False,OK,1.093,250,79
woba_30g_away,0.3029,0.3013,0.342733,0.267771,0.074962,0.001533,0.003089,False,OK,0.0,250,79
bullpen_whip_10g_home,1.365,1.3235,0.07846,0.003353,0.075107,0.041482,0.046878,False,OK,0.905,248,79
bullpen_whip_10g_away,1.3489,1.3375,0.185219,0.110185,0.075034,0.011387,0.043527,False,OK,0.585,249,79
bullpen_whip_3g_home,1.368,1.3552,0.139503,0.064396,0.075107,0.012804,0.07516,False,OK,1.221,248,79
bullpen_whip_3g_away,1.5203,1.3333,0.214284,0.13925,0.075034,0.187032,0.094423,False,OK,0.951,249,79
team_barrel_15g_home,0.0245,0.0233,0.188402,0.11344,0.074962,0.001223,0.001561,False,OK,0.986,250,79
team_barrel_15g_away,0.0251,0.0237,0.323731,0.248769,0.074962,0.001395,0.001573,False,OK,0.975,250,79
team_exitvelo_15g_home,87.7948,87.7881,0.280743,0.205781,0.074962,0.006704,0.221798,False,OK,0.757,250,79
team_exitvelo_15g_away,87.9515,87.6632,0.193174,0.118212,0.074962,0.288299,0.205221,False,OK,1.11,250,79
exp2_centered_k_diff,-0.0699,0.009,0.115312,0.040057,0.075255,-0.078846,0.070314,False,OK,3.158,246,79
exp2_cat_k_fastball_diff,-0.0001,-0.0,0.083954,0.008699,0.075255,-1.8e-05,0.00014,False,OK,0.961,246,79
exp2_cat_k_breaking_diff,-0.0001,0.0001,0.130213,0.044899,0.085314,-0.000181,0.000167,False,OK,4.282,214,70
exp2_cat_k_offspeed_diff,0.0,-0.0,0.135158,0.020137,0.115021,1.1e-05,0.000137,False,OK,1.549,168,51
exp2_cat_xwoba_fastball_diff,0.0,-0.0,0.143987,0.068732,0.075255,3.6e-05,6.9e-05,False,OK,1.627,246,79
exp2_cat_xwoba_breaking_diff,0.0,-0.0,0.106928,0.021614,0.085314,3.1e-05,4.4e-05,False,OK,1.284,214,70
exp2_cat_xwoba_offspeed_diff,-0.0,0.0,0.297454,0.182433,0.115021,-3.7e-05,5.5e-05,False,OK,2.328,168,51
exp2_cat_platoon_k_fastball_diff,-0.0,-0.0,0.089072,0.013087,0.075985,4.5e-05,0.000166,False,OK,2.007,246,78
closer_available_home,0.9241,0.944,0.0,0.0,0.074962,-0.019949,0.046372,False,OK,0.449,250,79
closer_available_away,0.9494,0.94,0.0,0.0,0.074962,0.009367,0.045293,False,OK,0.0,250,79
