game_pk,game_date,home_expected_runs,away_expected_runs,home_score,away_score
746879,2024-05-08,3.9282,3.9379,0,3
747127,2024-05-08,3.946,4.1212,5,0
745748,2024-05-09,4.2129,3.3542,3,4
745910,2024-05-09,3.9659,4.1716,11,1
745995,2024-05-09,4.6865,3.513,7,1
746241,2024-05-09,4.5715,4.4437,4,10
746563,2024-05-09,4.367,5.0954,9,1
746715,2024-05-09,4.1148,4.7767,4,5
746802,2024-05-09,4.1914,4.0722,3,2
744940,2024-05-10,3.5409,4.4632,2,3
745094,2024-05-10,3.6058,4.3021,0,2
745264,2024-05-10,3.7599,5.5455,8,1
745340,2024-05-10,4.5852,4.3325,2,4
745421,2024-05-10,3.5345,4.3267,2,1
745506,2024-05-10,4.3788,4.0281,2,7
745827,2024-05-10,4.6381,4.2937,2,4
745993,2024-05-10,4.6835,3.383,11,2
746071,2024-05-10,3.9354,4.9417,2,8
746240,2024-05-10,4.6431,4.5082,1,2
746479,2024-05-10,4.3918,3.4534,2,5
746553,2024-05-10,4.2548,4.3343,4,2
746801,2024-05-10,5.4143,4.7651,6,3
746964,2024-05-10,4.6934,4.8383,1,5
747043,2024-05-10,4.7982,3.3756,4,2
744943,2024-05-11,3.7243,4.3011,10,8
745096,2024-05-11,3.7555,4.4129,7,2
745262,2024-05-11,3.9075,5.1444,1,8
745344,2024-05-11,4.3943,4.6044,5,1
745422,2024-05-11,4.5405,5.2952,0,5
745505,2024-05-11,4.2668,3.7819,10,9
745828,2024-05-11,3.9244,4.5716,1,4
745994,2024-05-11,4.9552,3.5081,5,3
746069,2024-05-11,4.586,5.6505,3,8
746232,2024-05-11,4.14,4.3833,9,3
746480,2024-05-11,4.4787,3.5056,8,2
746554,2024-05-11,4.3693,4.1827,8,3
746797,2024-05-11,5.1096,4.1998,3,1
746963,2024-05-11,3.9702,4.2853,4,2
747041,2024-05-11,4.7853,3.6077,5,4
744941,2024-05-12,3.6832,4.1943,1,5
745092,2024-05-12,4.2891,4.1163,6,10
745255,2024-05-12,4.6778,4.9329,8,4
745345,2024-05-12,3.8483,4.9661,6,5
745419,2024-05-12,4.2837,4.5628,4,0
745499,2024-05-12,5.2927,4.9797,4,5
745825,2024-05-12,4.8824,4.6495,4,3
745990,2024-05-12,5.0469,3.3683,3,4
746068,2024-05-12,3.7929,4.1807,7,6
746234,2024-05-12,4.5,4.6205,2,4
746476,2024-05-12,4.7431,3.8983,3,9
746555,2024-05-12,5.1235,5.8174,3,1
746798,2024-05-12,4.6853,5.1595,0,7
746965,2024-05-12,4.1707,4.4891,3,2
747042,2024-05-12,4.3175,3.4569,2,9
745019,2024-05-13,4.1222,5.085,0,7
745256,2024-05-13,3.8109,4.4866,6,2
745343,2024-05-13,3.5756,4.7275,4,6
745420,2024-05-13,4.3496,4.0714,4,5
745826,2024-05-13,4.2285,4.6074,4,5
745991,2024-05-13,4.4283,3.4912,6,8
746233,2024-05-13,4.3696,4.1576,5,10
746393,2024-05-13,4.6962,4.9135,9,2
746471,2024-05-13,4.7951,3.7554,6,5
746961,2024-05-13,4.1316,4.2744,3,5
747040,2024-05-13,5.2422,3.3176,2,3
747128,2024-05-13,3.9205,3.7854,2,0
747204,2024-05-13,4.4873,3.6958,6,5
745014,2024-05-14,4.2106,5.2479,4,7
745257,2024-05-14,4.2029,4.0979,2,4
745342,2024-05-14,3.6026,4.8895,2,10
745418,2024-05-14,3.9804,3.4776,3,6
745821,2024-05-14,4.0861,4.1186,0,4
745909,2024-05-14,4.4764,4.3793,1,5
745989,2024-05-14,4.6369,3.6216,4,3
746235,2024-05-14,4.6349,4.4796,6,7
746396,2024-05-14,4.6187,4.4284,2,1
746473,2024-05-14,4.8108,3.6888,0,1
746796,2024-05-14,5.0345,4.1286,3,6
746799,2024-05-14,4.477,4.0067,4,0
746962,2024-05-14,3.6099,4.6251,5,4
747124,2024-05-14,4.4683,3.6794,7,0
747205,2024-05-14,3.7696,3.5082,2,6
745015,2024-05-15,4.89,5.1554,4,0
745259,2024-05-15,4.6926,4.2287,4,2
745341,2024-05-15,3.5856,4.923,4,1
745417,2024-05-15,4.2408,3.6801,0,8
745582,2024-05-15,4.7435,4.5553,10,5
745908,2024-05-15,4.3664,4.6658,0,4
745992,2024-05-15,4.4804,3.5719,10,2
746231,2024-05-15,4.5673,4.9761,7,2
746397,2024-05-15,4.8421,4.9929,3,0
746472,2024-05-15,5.5293,4.0142,0,2
746795,2024-05-15,5.253,5.4023,2,0
746960,2024-05-15,4.1686,4.8305,3,4
747038,2024-05-15,5.1062,3.3518,3,2
747123,2024-05-15,4.5009,3.5222,1,7
747203,2024-05-15,4.1457,3.6358,2,1
745580,2024-05-16,4.7911,4.0924,5,6
745907,2024-05-16,3.9999,4.2739,0,5
746150,2024-05-16,4.7033,3.1896,2,7
746391,2024-05-16,4.1595,4.1077,8,1
746881,2024-05-16,3.877,3.6913,4,5
746959,2024-05-16,3.7448,4.0751,5,7
744934,2024-05-17,4.2112,4.8996,3,4
745016,2024-05-17,4.1373,4.4245,3,9
745178,2024-05-17,4.5803,4.4641,10,6
745335,2024-05-17,3.7857,3.9079,10,5
745579,2024-05-17,5.0165,3.4411,4,2
745747,2024-05-17,4.6568,3.8688,4,2
746065,2024-05-17,3.9775,4.6991,8,0
746148,2024-05-17,5.4248,4.0065,7,3
746310,2024-05-17,4.6028,4.2131,6,2
746388,2024-05-17,4.2413,4.6305,5,4
746641,2024-05-17,3.8911,4.5086,3,2
746878,2024-05-17,4.7922,3.9288,3,9
747037,2024-05-17,4.6068,4.4567,9,2
747122,2024-05-17,4.7104,3.483,1,3
747201,2024-05-17,4.2536,4.2867,0,13
744938,2024-05-18,4.7275,4.8726,4,5
745013,2024-05-18,3.8468,4.5476,3,2
745177,2024-05-18,3.8964,4.3885,7,2
745339,2024-05-18,3.8287,4.4288,14,4
745581,2024-05-18,4.6466,3.5689,4,3
745744,2024-05-18,5.0813,3.5951,6,1
746067,2024-05-18,3.9322,4.3683,10,9
746142,2024-05-18,5.0896,3.8614,4,0
746308,2024-05-18,4.0623,3.9795,5,3
746389,2024-05-18,4.6383,4.3802,2,4
746642,2024-05-18,3.9198,4.1276,11,4
746882,2024-05-18,4.0605,3.9646,1,0
747036,2024-05-18,4.5097,4.6128,3,4
747202,2024-05-18,4.1655,4.3698,3,8
744937,2024-05-19,4.5848,4.5947,5,2
745012,2024-05-19,3.5111,4.564,1,4
745179,2024-05-19,3.89,4.067,3,11
745336,2024-05-19,3.6319,4.4219,4,1
745577,2024-05-19,4.7172,3.8326,11,5
745745,2024-05-19,4.8898,3.8044,7,2
746064,2024-05-19,3.8376,4.6055,3,7
746144,2024-05-19,4.7846,3.4408,3,2
746306,2024-05-19,4.2557,4.2313,8,4
746392,2024-05-19,5.0343,5.0229,9,4
746636,2024-05-19,3.9842,3.6805,5,2
746880,2024-05-19,4.0919,3.9537,2,3
747035,2024-05-19,3.9167,4.597,6,3
747120,2024-05-19,4.345,3.5104,1,9
747198,2024-05-19,4.2046,4.5484,6,4
744857,2024-05-20,3.7591,4.3798,12,3
744935,2024-05-20,4.7137,4.3745,9,3
745093,2024-05-20,3.7988,3.9511,0,5
745181,2024-05-20,4.2579,4.3997,6,3
745746,2024-05-20,4.1354,3.5289,4,5
746066,2024-05-20,4.1965,5.124,3,2
746146,2024-05-20,4.5379,3.9283,6,4
746307,2024-05-20,4.1214,4.0325,8,3
746390,2024-05-20,4.3921,3.5915,7,9
746637,2024-05-20,3.524,4.0001,3,1
747119,2024-05-20,4.2581,4.173,5,6
747121,2024-05-20,4.6697,4.1157,3,0
744860,2024-05-21,3.7715,4.6524,0,10
744936,2024-05-21,4.2967,4.2797,0,5
745090,2024-05-21,3.6273,3.9882,2,5
745180,2024-05-21,3.9081,4.0858,3,1
745503,2024-05-21,4.3799,4.3254,7,6
745578,2024-05-21,4.4682,3.4971,5,2
745662,2024-05-21,3.9797,3.7664,5,4
745742,2024-05-21,4.4413,3.4586,3,6
746058,2024-05-21,3.8669,4.9395,5,7
746145,2024-05-21,4.5346,3.8916,3,7
746309,2024-05-21,4.049,3.9048,10,3
746385,2024-05-21,4.4574,3.9481,6,5
746633,2024-05-21,3.9956,4.2778,7,6
746716,2024-05-21,4.2311,5.0072,2,0
746875,2024-05-21,3.9906,3.8563,4,3
744856,2024-05-22,3.9823,4.5328,2,3
744933,2024-05-22,4.7461,5.1856,9,2
745089,2024-05-22,3.926,4.4319,5,8
745173,2024-05-22,4.4083,4.595,5,4
745502,2024-05-22,3.9917,4.018,5,9
745576,2024-05-22,4.8339,3.9511,11,4
745661,2024-05-22,4.0574,3.6497,3,4
745743,2024-05-22,3.971,3.498,7,3
746063,2024-05-22,3.9201,5.0603,1,0
746143,2024-05-22,5.0155,4.4188,0,6
746304,2024-05-22,4.3578,4.0548,8,3
746386,2024-05-22,4.2101,4.0357,1,2
746634,2024-05-22,4.58,4.5959,6,3
746712,2024-05-22,3.8423,4.6718,3,7
746876,2024-05-22,4.015,3.993,2,9
745500,2024-05-23,4.1209,4.0954,6,7
745573,2024-05-23,4.5908,3.8044,5,2
745660,2024-05-23,4.339,3.6771,10,9
745741,2024-05-23,4.4608,3.5942,5,0
746474,2024-05-23,4.7778,4.1493,1,9
746714,2024-05-23,3.8515,5.0512,4,6
746792,2024-05-23,4.8336,4.4446,6,8
746874,2024-05-23,4.1388,5.1339,0,3
744853,2024-05-24,4.4232,4.542,6,1
745087,2024-05-24,3.9021,4.338,1,8
745415,2024-05-24,3.5786,5.0966,0,8
745501,2024-05-24,4.3232,4.5662,11,5
745663,2024-05-24,4.7676,4.3447,3,6
745822,2024-05-24,4.2885,3.8547,7,8
745905,2024-05-24,5.131,3.6375,3,2
746227,2024-05-24,4.2536,4.2764,4,10
746475,2024-05-24,4.421,4.3522,6,2
746558,2024-05-24,4.0964,4.9368,3,2
746713,2024-05-24,3.9828,4.7226,9,6
746793,2024-05-24,4.7951,4.2398,4,6
746956,2024-05-24,4.406,3.6337,2,7
747200,2024-05-24,4.0046,3.8554,0,3
744851,2024-05-25,4.4379,4.2621,3,1
745086,2024-05-25,4.0349,4.6864,4,7
745176,2024-05-25,4.6915,4.6795,7,6
745411,2024-05-25,3.7296,4.6417,1,4
745493,2024-05-25,4.955,4.0937,4,1
745658,2024-05-25,4.5471,4.2266,3,1
745823,2024-05-25,4.5664,3.8491,2,7
745901,2024-05-25,4.4213,3.7411,5,3
746226,2024-05-25,3.9956,4.1025,3,4
746470,2024-05-25,4.7532,4.1171,2,1
746556,2024-05-25,4.1792,5.1022,4,8
746710,2024-05-25,3.6915,4.5941,3,1
746794,2024-05-25,4.9629,4.0249,3,5
746958,2024-05-25,4.2181,3.7581,3,6
747199,2024-05-25,4.1475,4.4988,3,2
744855,2024-05-26,4.7224,4.841,5,9
745088,2024-05-26,4.1408,4.6218,4,1
745172,2024-05-26,4.3886,4.0197,4,3
745413,2024-05-26,3.8444,4.3589,5,2
745498,2024-05-26,4.4789,4.5614,1,8
745653,2024-05-26,4.687,4.2592,2,5
745824,2024-05-26,4.3913,4.5725,4,3
745902,2024-05-26,4.789,4.1519,2,6
746230,2024-05-26,4.3422,4.3711,4,5
746469,2024-05-26,4.8686,4.0447,14,11
746557,2024-05-26,4.4639,4.4326,5,2
746711,2024-05-26,3.6612,4.9131,4,1
746789,2024-05-26,4.3233,4.3921,1,4
746957,2024-05-26,3.6938,3.9476,2,1
747197,2024-05-26,4.574,4.6454,1,3
745254,2024-05-27,3.8582,3.8269,3,2
745338,2024-05-27,4.0847,4.3081,8,4
745416,2024-05-27,4.6167,4.3996,2,1
745904,2024-05-27,4.3775,3.9669,6,5
745986,2024-05-27,4.3836,4.0251,5,1
746549,2024-05-27,4.5416,4.4568,8,6
746708,2024-05-27,4.5893,4.4136,3,1
746788,2024-05-27,4.3573,4.2775,1,5
747034,2024-05-27,4.2538,4.8939,11,3
747118,2024-05-27,5.5609,3.9782,4,8
745017,2024-05-28,4.4947,4.7896,4,2
745091,2024-05-28,4.1162,4.4004,0,3
745258,2024-05-28,4.2011,4.1621,4,2
745337,2024-05-28,3.8326,3.9089,1,0
745412,2024-05-28,4.435,3.8214,4,0
745816,2024-05-28,4.4092,4.3289,0,3
745818,2024-05-28,4.1,4.363,2,5
745903,2024-05-28,4.2929,3.6074,4,2
745987,2024-05-28,4.1605,4.124,3,6
746229,2024-05-28,4.2862,4.6448,4,3
746552,2024-05-28,4.1214,4.7619,7,13
746709,2024-05-28,4.2042,4.2199,1,7
746791,2024-05-28,4.4348,4.5185,2,7
747033,2024-05-28,4.4122,3.85,3,8
747115,2024-05-28,4.8408,4.0659,2,0
745011,2024-05-29,4.754,4.6341,6,1
745084,2024-05-29,4.6669,4.1084,4,3
745250,2024-05-29,4.2148,4.1537,2,1
745333,2024-05-29,4.1032,3.7878,1,6
745414,2024-05-29,4.3269,4.1101,1,9
745817,2024-05-29,4.3914,4.7682,3,10
745900,2024-05-29,4.1962,3.7338,1,6
745988,2024-05-29,3.9417,4.0133,10,6
746228,2024-05-29,3.8791,4.1665,1,2
746467,2024-05-29,4.4764,4.3479,8,0
746468,2024-05-29,4.2738,4.5562,2,10
746551,2024-05-29,4.0716,5.0942,7,4
746706,2024-05-29,3.9791,4.9699,3,5
746790,2024-05-29,4.7053,4.2426,1,3
747031,2024-05-29,4.3883,4.515,6,1
747117,2024-05-29,4.8427,4.6304,2,7
745081,2024-05-30,4.2807,3.9564,6,5
745249,2024-05-30,3.6735,3.8647,0,4
745819,2024-05-30,4.3914,4.6557,3,2
745898,2024-05-30,3.9474,3.9436,7,6
745985,2024-05-30,4.6789,3.8039,6,4
746225,2024-05-30,3.533,4.6654,3,8
746954,2024-05-30,3.9192,3.9548,0,5
747114,2024-05-30,4.5051,4.2647,1,3
744928,2024-05-31,4.222,4.2237,5,3
745253,2024-05-31,4.2422,3.8644,5,4
745331,2024-05-31,3.5905,4.8332,2,6
745574,2024-05-31,4.2962,3.6987,4,2
745820,2024-05-31,4.3028,4.3937,10,9
745983,2024-05-31,4.8411,3.7208,12,5
746059,2024-05-31,4.9337,5.4029,8,2
746140,2024-05-31,4.5688,3.7468,1,4
746303,2024-05-31,3.8459,3.9965,8,11
746387,2024-05-31,4.5884,4.1979,1,6
746635,2024-05-31,4.8791,4.0919,7,1
746877,2024-05-31,4.1411,3.7037,4,5
746955,2024-05-31,3.9712,4.4127,7,3
747032,2024-05-31,4.9,3.9448,3,1
747116,2024-05-31,4.5402,4.3477,4,2
744932,2024-06-01,4.1281,3.8759,1,8
745251,2024-06-01,4.1124,4.4002,9,0
745332,2024-06-01,3.8319,4.5726,3,7
745575,2024-06-01,4.0261,3.8393,6,1
745812,2024-06-01,4.575,4.2103,5,10
745980,2024-06-01,4.1982,3.6175,4,3
746062,2024-06-01,4.5157,4.3711,0,7
746138,2024-06-01,4.4575,3.782,4,1
746305,2024-06-01,4.1413,4.1654,3,7
746384,2024-06-01,4.1042,4.3081,5,2
746629,2024-06-01,4.8238,3.947,3,2
746870,2024-06-01,3.9358,3.9698,7,5
746952,2024-06-01,4.4288,4.1259,6,3
747029,2024-06-01,4.4225,3.8555,9,5
747111,2024-06-01,4.394,4.1037,9,11
744929,2024-06-02,4.4742,4.0748,5,4
745252,2024-06-02,4.1544,4.582,5,1
745330,2024-06-02,4.386,4.7586,5,7
745572,2024-06-02,4.3041,3.7444,4,5
745813,2024-06-02,4.2005,4.3721,4,5
745984,2024-06-02,4.8,3.809,6,3
746061,2024-06-02,4.0064,4.8255,0,6
746141,2024-06-02,5.1831,3.8033,4,0
746301,2024-06-02,4.2496,3.9974,4,3
746383,2024-06-02,4.4472,4.3957,3,4
746632,2024-06-02,4.9503,4.0193,2,5
746871,2024-06-02,4.1721,3.8301,2,5
746953,2024-06-02,4.0102,4.1574,4,8
747030,2024-06-02,5.2082,3.9571,3,4
747110,2024-06-02,4.0602,4.7029,3,1
744854,2024-06-03,3.9798,4.2399,7,8
744930,2024-06-03,3.6646,4.4336,2,7
745009,2024-06-03,4.0905,4.1091,1,2
745569,2024-06-03,4.6222,4.1854,3,1
746224,2024-06-03,4.0686,4.0127,2,1
746382,2024-06-03,4.8097,4.0223,7,4
746548,2024-06-03,4.3038,4.3818,3,13
747194,2024-06-03,3.9557,4.7609,4,2
744850,2024-06-04,4.0172,4.9851,3,6
744931,2024-06-04,4.2008,4.4338,1,10
745010,2024-06-04,3.9786,4.1772,1,3
745497,2024-06-04,3.9897,4.4521,1,0
745568,2024-06-04,4.2599,4.5195,2,1
745656,2024-06-04,4.0787,4.0761,3,4
745739,2024-06-04,4.5854,3.5038,5,1
746060,2024-06-04,4.5795,4.1869,5,9
746222,2024-06-04,3.9739,4.9259,4,2
746380,2024-06-04,4.6984,4.5434,8,5
746550,2024-06-04,4.2955,5.6355,1,4
746630,2024-06-04,3.8133,4.2634,8,5
746872,2024-06-04,4.0947,3.7378,7,6
746949,2024-06-04,3.7396,4.4846,3,8
747196,2024-06-04,3.9823,4.1226,8,5
744852,2024-06-05,4.3808,4.3855,1,9
744927,2024-06-05,4.246,4.2969,3,2
745007,2024-06-05,4.4308,5.2567,9,1
745494,2024-06-05,4.5649,4.379,10,6
745570,2024-06-05,4.4918,4.5188,2,0
745654,2024-06-05,4.3928,4.2853,2,1
745740,2024-06-05,4.8952,3.7897,9,5
746056,2024-06-05,4.8202,4.4918,3,5
746221,2024-06-05,3.6486,4.0198,3,2
746379,2024-06-05,4.6965,4.2759,2,4
746544,2024-06-05,4.677,5.0501,7,12
746873,2024-06-05,4.731,3.938,7,6
746950,2024-06-05,3.8756,4.5688,9,0
747195,2024-06-05,3.6341,4.7122,3,9
744844,2024-06-06,4.4046,4.5631,2,5
744923,2024-06-06,4.082,4.5759,6,5
745174,2024-06-06,4.4176,4.2077,2,3
745408,2024-06-06,4.1286,4.2333,3,4
745495,2024-06-06,4.6038,4.281,7,11
745657,2024-06-06,4.1746,4.1934,0,3
745738,2024-06-06,4.8732,3.4324,8,5
746631,2024-06-06,3.9101,4.0005,3,4
746707,2024-06-06,4.0512,4.6636,8,4
746784,2024-06-06,4.1429,5.627,2,14
744845,2024-06-07,4.2877,4.2992,2,1
745008,2024-06-07,4.1863,4.5452,2,5
745083,2024-06-07,4.195,4.6017,3,6
745169,2024-06-07,4.1225,4.1855,8,5
745406,2024-06-07,4.3169,4.6223,10,3
745496,2024-06-07,4.1537,3.9867,3,0
745655,2024-06-07,4.1385,4.6658,2,1
745737,2024-06-07,5.0461,3.5505,1,2
746053,2024-06-07,4.2892,4.8066,3,2
746220,2024-06-07,3.9633,4.6014,1,7
746302,2024-06-07,4.1551,3.877,10,9
746466,2024-06-07,4.2128,4.3171,0,10
746704,2024-06-07,4.3076,4.3665,3,2
746785,2024-06-07,4.2536,4.2377,7,2
744848,2024-06-08,4.4044,4.7762,7,3
745001,2024-06-08,3.8541,4.7224,1,3
745082,2024-06-08,3.7851,5.1392,0,5
