feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.068966,0.0,0.0,False,OK,0.0,261,87
win_pct_diff,-0.0149,0.0021,0.27572,0.206754,0.068966,-0.017031,0.01399,False,OK,1.845,261,87
elo_diff,-16.121,-1.9987,0.102944,0.033978,0.068966,-14.122389,15.30755,False,OK,1.838,261,87
rest_days_diff,-0.046,0.0,0.005713,0.0,0.068966,-0.045977,0.059745,False,OK,0.0,261,87
sp_era_diff,0.25,-0.019,0.153992,0.084225,0.069767,0.269084,0.379784,False,OK,1.815,258,86
sp_era_5g_diff,0.2635,0.0316,0.124078,0.055046,0.069032,0.231891,0.561373,False,OK,2.208,260,87
sp_fbvelo_diff,-0.2119,-0.2485,0.050753,0.0,0.069032,0.036514,0.540407,False,OK,2.104,260,87
lineup_woba_mean_diff,-0.003,-0.0,0.309366,0.2404,0.068966,-0.002927,0.002549,False,OK,1.621,261,87
lineup_woba_top3_diff,0.0004,0.0008,0.158691,0.089725,0.068966,-0.000332,0.00439,False,OK,1.935,261,87
lineup_woba_std_diff,-0.002,-0.0003,0.121089,0.052123,0.068966,-0.001692,0.002,False,OK,1.635,261,87
woba_30g_diff,-0.0068,-0.0006,0.121151,0.052185,0.068966,-0.006174,0.004393,False,OK,1.934,261,87
bullpen_whip_diff,-0.0525,-0.0141,0.158206,0.08904,0.069166,-0.038438,0.063075,False,OK,1.935,258,87
bullpen_whip_3g_diff,-0.1693,-0.0125,0.264836,0.19567,0.069166,-0.156815,0.116012,False,OK,1.688,258,87
bullpen_pitches_diff,22.1379,-0.2605,0.208303,0.139337,0.068966,22.398467,13.65409,False,OK,1.795,261,87
team_barrel_diff,-0.0023,-0.0003,0.145622,0.076656,0.068966,-0.001976,0.002132,False,OK,1.735,261,87
team_hardhit_diff,0.0001,-0.0019,0.201196,0.13223,0.068966,0.00198,0.009109,False,OK,1.773,261,87
team_exitvelo_diff,-0.137,0.0588,0.243835,0.174869,0.068966,-0.195807,0.302946,False,OK,1.617,261,87
lineup_handedness_matchup_advantage,-0.0209,0.0077,0.185,0.116034,0.068966,-0.028602,0.017544,False,OK,1.813,261,87
travel_fatigue_diff,-0.2529,-0.1188,0.029957,0.0,0.068966,-0.1341,0.12298,False,OK,2.265,261,87
closer_availability_diff,0.0345,-0.0153,0.028771,0.0,0.068966,0.049808,0.058921,False,OK,0.0,261,87
dome_is_neutral,0.3103,0.2912,0.0,0.0,0.068966,0.019157,0.084997,False,OK,0.0,261,87
park_factor_slug_diff,0.0,-0.0,0.122779,0.053813,0.068966,6.2e-05,0.000169,False,OK,1.963,261,87
wind_advantage_flyball_factor,0.0015,0.0116,0.132932,0.062549,0.070383,-0.010072,0.068647,False,OK,1.447,258,85
air_density_velocity_boost,0.0363,0.0443,0.10697,0.037337,0.069633,-0.008064,0.045522,False,OK,2.17,260,86
bullpen_meltdown_risk,6.487,4.0078,0.106083,0.036917,0.069166,2.479226,4.654608,False,OK,1.768,258,87
pitcher_regression_indicator,-0.3065,-1.2802,0.16708,0.098048,0.069032,0.973784,1.893703,False,OK,1.878,260,87
