feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,-0.104893,negative,PIT
pace_plays_min_diff,0.062216,positive,PIT
elo_away,-0.057345,negative,PIT
ewm_ypp_away,0.039542,positive,PIT
altitude_home,0.030258,positive,PIT
elo_diff,-0.022808,negative,PIT
elo_home,0.021571,positive,PIT
win_pct_diff,-0.015655,negative,PIT
is_dome_home,0.01024,positive,PIT
win_pct_away,-0.009662,negative,PIT
ewm_ypp_diff,0.008949,positive,PIT
rest_days_home,0.007461,positive,PIT
travel_miles_diff,0.007181,positive,PIT
ewm_ypp_home,-0.00362,negative,PIT
ewm_net_pts_home,-0.003182,negative,PIT
rest_days_away,0.002941,positive,PIT
prime_time,-0.002889,negative,PIT
ewm_net_pts_away,-0.002502,negative,PIT
div_game,0.001861,positive,PIT
rest_days_diff,-0.001803,negative,PIT
win_pct_home,0.00136,positive,PIT
rest_short_diff,-3.9e-05,negative,PIT
