feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.18377,positive,BUF
ewm_ypp_diff,0.17456,positive,BUF
ewm_ypp_away,0.098845,positive,BUF
elo_away,0.077588,positive,BUF
ewm_net_pts_home,0.070189,positive,BUF
elo_diff,0.04734,positive,BUF
travel_miles_diff,0.04723,positive,BUF
elo_home,0.03376,positive,BUF
ewm_ypp_home,0.026761,positive,BUF
pace_plays_min_diff,0.013752,positive,BUF
win_pct_diff,-0.013139,negative,BUF
ewm_net_pts_away,-0.012633,negative,BUF
is_dome_home,0.009957,positive,BUF
rest_days_away,0.009032,positive,BUF
win_pct_home,0.008119,positive,BUF
div_game,-0.004874,negative,BUF
rest_days_home,0.004582,positive,BUF
prime_time,-0.001444,negative,BUF
rest_days_diff,-0.000824,negative,BUF
win_pct_away,0.00058,positive,BUF
rest_short_diff,-0.000432,negative,BUF
altitude_home,-3e-06,negative,BUF
