feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.154803,positive,NYG
ewm_ypp_away,0.109726,positive,NYG
elo_away,0.093699,positive,NYG
elo_diff,0.079594,positive,NYG
elo_home,-0.070198,negative,NYG
ewm_net_pts_home,0.062223,positive,NYG
ewm_ypp_diff,0.058823,positive,NYG
ewm_net_pts_away,0.030199,positive,NYG
win_pct_home,-0.013881,negative,NYG
win_pct_away,0.013848,positive,NYG
altitude_home,-0.013072,negative,NYG
rest_short_diff,0.009438,positive,NYG
pace_plays_min_diff,-0.007976,negative,NYG
rest_days_away,0.00682,positive,NYG
ewm_ypp_home,-0.006642,negative,NYG
rest_days_home,0.005231,positive,NYG
is_dome_home,0.004871,positive,NYG
div_game,0.003911,positive,NYG
win_pct_diff,-0.002444,negative,NYG
rest_days_diff,0.002088,positive,NYG
travel_miles_diff,0.000699,positive,NYG
prime_time,-0.000677,negative,NYG
