feature,shap_value,signed_effect,perspective_team
elo_diff,0.135474,positive,GB
ewm_net_pts_diff,-0.098128,negative,GB
ewm_ypp_away,0.05621,positive,GB
ewm_net_pts_home,-0.054367,negative,GB
elo_home,0.043336,positive,GB
ewm_ypp_diff,0.040392,positive,GB
pace_plays_min_diff,0.039482,positive,GB
altitude_home,0.031098,positive,GB
ewm_net_pts_away,0.024801,positive,GB
elo_away,0.020105,positive,GB
ewm_ypp_home,-0.012036,negative,GB
is_dome_home,0.009706,positive,GB
rest_days_away,0.009032,positive,GB
win_pct_away,0.005342,positive,GB
win_pct_home,-0.003579,negative,GB
rest_days_home,0.003192,positive,GB
travel_miles_diff,0.0022,positive,GB
prime_time,0.001819,positive,GB
div_game,0.001428,positive,GB
rest_short_diff,-0.000166,negative,GB
rest_days_diff,-0.000156,negative,GB
win_pct_diff,1.4e-05,positive,GB
