feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.089577,negative,IND
elo_home,-0.078694,negative,IND
ewm_net_pts_home,-0.066666,negative,IND
pace_plays_min_diff,0.066046,positive,IND
ewm_ypp_diff,-0.058503,negative,IND
elo_away,0.039176,positive,IND
altitude_home,0.030799,positive,IND
ewm_net_pts_diff,-0.023846,negative,IND
travel_miles_diff,0.021485,positive,IND
ewm_net_pts_away,0.011515,positive,IND
win_pct_diff,-0.010619,negative,IND
win_pct_home,-0.010077,negative,IND
elo_diff,0.007936,positive,IND
is_dome_home,-0.007377,negative,IND
ewm_ypp_home,0.005624,positive,IND
rest_days_away,0.005022,positive,IND
rest_days_home,0.003744,positive,IND
div_game,0.002617,positive,IND
win_pct_away,0.002206,positive,IND
rest_days_diff,-0.001413,negative,IND
rest_short_diff,-0.000748,negative,IND
prime_time,-0.000747,negative,IND
