feature,shap_value,signed_effect,perspective_team
elo_diff,-0.154962,negative,WAS
ewm_net_pts_diff,-0.075246,negative,WAS
ewm_ypp_away,0.062691,positive,WAS
pace_plays_min_diff,0.060965,positive,WAS
travel_miles_diff,0.058581,positive,WAS
elo_home,-0.053879,negative,WAS
elo_away,-0.053864,negative,WAS
ewm_ypp_diff,-0.018934,negative,WAS
ewm_net_pts_away,0.016504,positive,WAS
win_pct_away,0.013899,positive,WAS
win_pct_home,0.013515,positive,WAS
win_pct_diff,-0.011794,negative,WAS
ewm_ypp_home,0.011047,positive,WAS
is_dome_home,0.010473,positive,WAS
ewm_net_pts_home,-0.009573,negative,WAS
altitude_home,-0.007481,negative,WAS
rest_days_home,0.00673,positive,WAS
rest_days_away,0.004034,positive,WAS
prime_time,-0.003557,negative,WAS
div_game,0.001382,positive,WAS
rest_days_diff,-0.000928,negative,WAS
rest_short_diff,-0.000355,negative,WAS
