feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.148301,positive,HOU
elo_diff,0.118227,positive,HOU
win_pct_diff,0.092042,positive,HOU
ewm_ypp_away,0.082262,positive,HOU
ewm_net_pts_home,0.056807,positive,HOU
travel_miles_diff,0.050774,positive,HOU
ewm_ypp_diff,0.038515,positive,HOU
ewm_ypp_home,-0.034371,negative,HOU
elo_away,0.03037,positive,HOU
pace_plays_min_diff,0.025189,positive,HOU
ewm_net_pts_away,0.021292,positive,HOU
rest_days_away,0.013134,positive,HOU
altitude_home,-0.010808,negative,HOU
rest_days_home,0.006443,positive,HOU
is_dome_home,-0.004151,negative,HOU
div_game,-0.003893,negative,HOU
win_pct_home,0.003193,positive,HOU
win_pct_away,0.002262,positive,HOU
prime_time,0.001021,positive,HOU
rest_days_diff,-0.000479,negative,HOU
rest_short_diff,-0.000341,negative,HOU
elo_home,-5.4e-05,negative,HOU
