feature,shap_value,signed_effect,perspective_team
elo_diff,-0.095753,negative,MIN
ewm_ypp_away,-0.078778,negative,MIN
pace_plays_min_diff,0.066846,positive,MIN
ewm_net_pts_home,0.051724,positive,MIN
elo_away,-0.04853,negative,MIN
win_pct_diff,0.044053,positive,MIN
ewm_net_pts_diff,-0.040825,negative,MIN
ewm_net_pts_away,-0.038199,negative,MIN
is_dome_home,-0.036476,negative,MIN
ewm_ypp_diff,-0.035159,negative,MIN
altitude_home,0.029868,positive,MIN
win_pct_home,0.027481,positive,MIN
elo_home,0.020946,positive,MIN
win_pct_away,-0.016761,negative,MIN
ewm_ypp_home,0.014853,positive,MIN
prime_time,0.012125,positive,MIN
div_game,0.004964,positive,MIN
rest_days_home,-0.003299,negative,MIN
rest_days_diff,-0.002737,negative,MIN
travel_miles_diff,0.002505,positive,MIN
rest_days_away,-0.001282,negative,MIN
rest_short_diff,-0.000467,negative,MIN
