feature,shap_value,signed_effect,perspective_team
win_pct_diff,0.138031,positive,ATL
ewm_ypp_away,-0.123589,negative,ATL
ewm_net_pts_diff,-0.083855,negative,ATL
pace_plays_min_diff,0.073254,positive,ATL
elo_home,-0.067649,negative,ATL
travel_miles_diff,0.049273,positive,ATL
ewm_ypp_diff,-0.044313,negative,ATL
elo_away,0.03265,positive,ATL
win_pct_home,0.021621,positive,ATL
ewm_net_pts_away,-0.017248,negative,ATL
ewm_ypp_home,0.015799,positive,ATL
win_pct_away,0.014053,positive,ATL
altitude_home,-0.013182,negative,ATL
is_dome_home,-0.007289,negative,ATL
rest_days_away,0.003983,positive,ATL
ewm_net_pts_home,-0.003684,negative,ATL
rest_days_home,0.003296,positive,ATL
prime_time,-0.002233,negative,ATL
div_game,0.001562,positive,ATL
rest_days_diff,-0.000822,negative,ATL
rest_short_diff,-0.000764,negative,ATL
elo_diff,-0.000411,negative,ATL
