feature,shap_value,signed_effect,perspective_team
elo_diff,0.127244,positive,DET
ewm_net_pts_diff,-0.098133,negative,DET
ewm_ypp_away,-0.09776,negative,DET
pace_plays_min_diff,0.044493,positive,DET
ewm_ypp_diff,-0.031825,negative,DET
travel_miles_diff,-0.026822,negative,DET
is_dome_home,-0.023359,negative,DET
altitude_home,0.019846,positive,DET
ewm_net_pts_away,-0.014598,negative,DET
elo_home,0.012488,positive,DET
ewm_ypp_home,0.010872,positive,DET
win_pct_diff,0.006948,positive,DET
ewm_net_pts_home,-0.006844,negative,DET
elo_away,-0.005314,negative,DET
rest_days_home,0.003892,positive,DET
rest_days_away,0.003283,positive,DET
prime_time,-0.002825,negative,DET
rest_days_diff,-0.002186,negative,DET
div_game,-0.001669,negative,DET
win_pct_away,0.000909,positive,DET
rest_short_diff,-0.000714,negative,DET
win_pct_home,0.000306,positive,DET
