feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.158942,positive,MIN
elo_diff,0.124974,positive,MIN
ewm_ypp_diff,-0.062413,negative,MIN
ewm_net_pts_home,0.059844,positive,MIN
travel_miles_diff,0.056124,positive,MIN
ewm_ypp_away,0.038707,positive,MIN
elo_away,0.03604,positive,MIN
altitude_home,0.03113,positive,MIN
ewm_net_pts_away,0.028613,positive,MIN
pace_plays_min_diff,0.027463,positive,MIN
is_dome_home,-0.024626,negative,MIN
elo_home,0.014503,positive,MIN
ewm_ypp_home,-0.01318,negative,MIN
win_pct_away,0.013047,positive,MIN
rest_days_away,0.007647,positive,MIN
win_pct_diff,-0.005112,negative,MIN
win_pct_home,0.005057,positive,MIN
rest_days_home,0.003575,positive,MIN
prime_time,-0.002148,negative,MIN
rest_days_diff,-0.001373,negative,MIN
div_game,0.001079,positive,MIN
rest_short_diff,-0.000364,negative,MIN
