feature,shap_value,signed_effect,perspective_team
elo_diff,-0.110853,negative,IND
ewm_ypp_away,-0.088612,negative,IND
ewm_net_pts_diff,-0.084819,negative,IND
ewm_net_pts_home,-0.063452,negative,IND
elo_home,-0.060208,negative,IND
pace_plays_min_diff,0.055492,positive,IND
ewm_ypp_diff,-0.048747,negative,IND
travel_miles_diff,0.028326,positive,IND
elo_away,-0.02763,negative,IND
altitude_home,0.024949,positive,IND
ewm_ypp_home,0.016867,positive,IND
win_pct_away,0.01503,positive,IND
win_pct_diff,-0.013998,negative,IND
rest_days_home,0.005846,positive,IND
is_dome_home,-0.005185,negative,IND
div_game,-0.005153,negative,IND
ewm_net_pts_away,0.004625,positive,IND
rest_days_away,0.00396,positive,IND
prime_time,-0.002269,negative,IND
win_pct_home,0.00196,positive,IND
rest_short_diff,-0.000655,negative,IND
rest_days_diff,-0.000392,negative,IND
