feature,shap_value,signed_effect,perspective_team
elo_diff,-0.143629,negative,CLE
win_pct_diff,-0.110132,negative,CLE
elo_home,-0.086475,negative,CLE
ewm_ypp_away,-0.064546,negative,CLE
travel_miles_diff,0.060252,positive,CLE
ewm_net_pts_diff,-0.059339,negative,CLE
elo_away,-0.058527,negative,CLE
ewm_ypp_diff,-0.053758,negative,CLE
pace_plays_min_diff,-0.03784,negative,CLE
altitude_home,-0.017599,negative,CLE
ewm_ypp_home,-0.015368,negative,CLE
win_pct_away,0.008854,positive,CLE
win_pct_home,-0.008847,negative,CLE
ewm_net_pts_home,0.008627,positive,CLE
rest_days_home,0.0059,positive,CLE
is_dome_home,0.005649,positive,CLE
prime_time,0.005375,positive,CLE
ewm_net_pts_away,-0.005201,negative,CLE
div_game,-0.003934,negative,CLE
rest_days_away,-0.002923,negative,CLE
rest_days_diff,-0.002717,negative,CLE
rest_short_diff,-0.000383,negative,CLE
