feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.169466,positive,SF
elo_diff,0.11412,positive,SF
ewm_ypp_away,0.066307,positive,SF
win_pct_diff,0.063646,positive,SF
ewm_ypp_diff,0.057395,positive,SF
travel_miles_diff,-0.045744,negative,SF
ewm_net_pts_home,0.043184,positive,SF
elo_home,0.036042,positive,SF
elo_away,0.032331,positive,SF
ewm_net_pts_away,0.031383,positive,SF
altitude_home,-0.025431,negative,SF
pace_plays_min_diff,-0.019528,negative,SF
rest_days_home,-0.01434,negative,SF
win_pct_home,0.013152,positive,SF
rest_days_away,0.008477,positive,SF
rest_days_diff,-0.006729,negative,SF
is_dome_home,0.005912,positive,SF
ewm_ypp_home,0.005023,positive,SF
div_game,0.002593,positive,SF
prime_time,-0.002116,negative,SF
win_pct_away,0.000752,positive,SF
rest_short_diff,-4.2e-05,negative,SF
