feature,shap_value,signed_effect,perspective_team
elo_diff,-0.137173,negative,TEN
ewm_net_pts_diff,-0.078665,negative,TEN
ewm_net_pts_home,-0.075151,negative,TEN
pace_plays_min_diff,0.062628,positive,TEN
ewm_ypp_away,-0.060774,negative,TEN
elo_away,-0.057388,negative,TEN
ewm_ypp_diff,-0.046961,negative,TEN
travel_miles_diff,0.024303,positive,TEN
win_pct_diff,-0.019676,negative,TEN
altitude_home,-0.013782,negative,TEN
ewm_ypp_home,-0.012322,negative,TEN
ewm_net_pts_away,-0.012205,negative,TEN
win_pct_away,0.010892,positive,TEN
is_dome_home,0.009635,positive,TEN
rest_days_home,0.006157,positive,TEN
rest_days_away,0.0047,positive,TEN
div_game,0.003438,positive,TEN
prime_time,-0.003157,negative,TEN
win_pct_home,0.001925,positive,TEN
elo_home,0.00095,positive,TEN
rest_short_diff,-0.000628,negative,TEN
rest_days_diff,-0.000228,negative,TEN
