feature,shap_value,signed_effect,perspective_team
elo_diff,-0.113347,negative,CAR
elo_home,-0.080678,negative,CAR
ewm_net_pts_diff,-0.066435,negative,CAR
pace_plays_min_diff,0.065234,positive,CAR
ewm_net_pts_home,-0.044161,negative,CAR
elo_away,0.043634,positive,CAR
ewm_ypp_diff,-0.039255,negative,CAR
ewm_ypp_away,0.03674,positive,CAR
travel_miles_diff,0.034013,positive,CAR
altitude_home,0.031379,positive,CAR
ewm_ypp_home,0.009653,positive,CAR
win_pct_home,0.008709,positive,CAR
is_dome_home,0.008463,positive,CAR
ewm_net_pts_away,0.007377,positive,CAR
rest_days_home,0.006128,positive,CAR
rest_days_away,0.004827,positive,CAR
win_pct_away,0.004433,positive,CAR
win_pct_diff,0.004177,positive,CAR
prime_time,-0.002241,negative,CAR
div_game,-0.001263,negative,CAR
rest_days_diff,-0.001214,negative,CAR
rest_short_diff,-0.000375,negative,CAR
