feature,shap_value,signed_effect,perspective_team
elo_diff,0.145808,positive,CIN
ewm_ypp_away,-0.105155,negative,CIN
pace_plays_min_diff,0.055913,positive,CIN
ewm_net_pts_home,0.049926,positive,CIN
elo_home,0.039901,positive,CIN
ewm_net_pts_diff,-0.033114,negative,CIN
elo_away,0.017194,positive,CIN
ewm_net_pts_away,-0.016212,negative,CIN
travel_miles_diff,0.013257,positive,CIN
win_pct_away,0.012965,positive,CIN
ewm_ypp_home,0.00942,positive,CIN
is_dome_home,0.009003,positive,CIN
rest_short_diff,0.008919,positive,CIN
ewm_ypp_diff,-0.007456,negative,CIN
rest_days_away,0.005598,positive,CIN
altitude_home,0.004994,positive,CIN
rest_days_home,0.003818,positive,CIN
rest_days_diff,0.002638,positive,CIN
win_pct_diff,0.00225,positive,CIN
prime_time,-0.002077,negative,CIN
div_game,0.001152,positive,CIN
win_pct_home,-0.000909,negative,CIN
