feature,shap_value,signed_effect,perspective_team
elo_diff,0.116895,positive,IND
ewm_net_pts_diff,-0.104499,negative,IND
elo_away,0.094948,positive,IND
win_pct_diff,-0.080474,negative,IND
ewm_net_pts_home,-0.065141,negative,IND
elo_home,-0.042073,negative,IND
ewm_ypp_away,0.041427,positive,IND
ewm_ypp_diff,-0.035018,negative,IND
altitude_home,0.033311,positive,IND
pace_plays_min_diff,0.031858,positive,IND
rest_days_home,-0.020037,negative,IND
ewm_ypp_home,-0.016381,negative,IND
win_pct_away,-0.015541,negative,IND
travel_miles_diff,0.010046,positive,IND
rest_days_diff,-0.007974,negative,IND
is_dome_home,-0.006802,negative,IND
rest_days_away,0.00388,positive,IND
ewm_net_pts_away,-0.002379,negative,IND
div_game,0.001745,positive,IND
win_pct_home,0.000988,positive,IND
prime_time,-0.000364,negative,IND
rest_short_diff,-0.000293,negative,IND
