feature,shap_value,signed_effect,perspective_team
elo_diff,-0.133745,negative,WAS
ewm_net_pts_diff,-0.082207,negative,WAS
travel_miles_diff,0.06517,positive,WAS
elo_home,-0.062743,negative,WAS
elo_away,-0.058185,negative,WAS
pace_plays_min_diff,0.058164,positive,WAS
win_pct_diff,-0.049853,negative,WAS
ewm_ypp_away,0.040608,positive,WAS
rest_days_diff,0.040392,positive,WAS
rest_days_home,-0.013607,negative,WAS
ewm_net_pts_away,-0.013132,negative,WAS
prime_time,0.012338,positive,WAS
ewm_ypp_diff,-0.010074,negative,WAS
altitude_home,-0.009285,negative,WAS
win_pct_away,0.009254,positive,WAS
is_dome_home,0.008818,positive,WAS
rest_short_diff,-0.006639,negative,WAS
ewm_ypp_home,0.006406,positive,WAS
win_pct_home,-0.004438,negative,WAS
ewm_net_pts_home,-0.00434,negative,WAS
div_game,-0.002996,negative,WAS
rest_days_away,-0.00118,negative,WAS
