feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,0.105552,positive,LAC
elo_diff,0.05379,positive,LAC
elo_home,0.038561,positive,LAC
pace_plays_min_diff,0.034613,positive,LAC
elo_away,-0.033178,negative,LAC
ewm_net_pts_away,0.029564,positive,LAC
ewm_ypp_diff,0.02561,positive,LAC
ewm_ypp_home,-0.025553,negative,LAC
travel_miles_diff,0.022955,positive,LAC
is_dome_home,-0.020844,negative,LAC
ewm_net_pts_diff,-0.013722,negative,LAC
win_pct_away,0.012004,positive,LAC
ewm_net_pts_home,-0.009828,negative,LAC
win_pct_diff,0.006004,positive,LAC
rest_days_away,0.0058,positive,LAC
div_game,-0.004335,negative,LAC
rest_days_home,0.004018,positive,LAC
prime_time,-0.003602,negative,LAC
altitude_home,0.002595,positive,LAC
win_pct_home,0.001278,positive,LAC
rest_days_diff,-0.001135,negative,LAC
rest_short_diff,-0.000318,negative,LAC
