feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.173419,positive,LA
ewm_ypp_away,0.163655,positive,LA
ewm_ypp_diff,0.09152,positive,LA
elo_away,-0.07558,negative,LA
ewm_net_pts_home,0.050446,positive,LA
ewm_ypp_home,-0.040465,negative,LA
travel_miles_diff,0.040387,positive,LA
rest_days_away,-0.034784,negative,LA
elo_diff,0.024732,positive,LA
ewm_net_pts_away,0.024559,positive,LA
is_dome_home,-0.021564,negative,LA
win_pct_diff,-0.016906,negative,LA
rest_days_diff,-0.015541,negative,LA
pace_plays_min_diff,0.014987,positive,LA
win_pct_home,0.011763,positive,LA
win_pct_away,-0.011026,negative,LA
elo_home,-0.005506,negative,LA
prime_time,-0.004855,negative,LA
rest_days_home,0.003816,positive,LA
div_game,0.00294,positive,LA
altitude_home,-0.000864,negative,LA
rest_short_diff,-0.000121,negative,LA
