feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,0.153363,positive,CHI
elo_diff,-0.102155,negative,CHI
ewm_net_pts_diff,-0.097395,negative,CHI
elo_away,-0.053558,negative,CHI
ewm_ypp_diff,0.028288,positive,CHI
elo_home,0.027305,positive,CHI
win_pct_diff,0.024743,positive,CHI
altitude_home,0.019485,positive,CHI
win_pct_away,0.019106,positive,CHI
pace_plays_min_diff,-0.018826,negative,CHI
travel_miles_diff,0.018812,positive,CHI
win_pct_home,0.01594,positive,CHI
ewm_net_pts_away,-0.015016,negative,CHI
ewm_net_pts_home,0.011461,positive,CHI
ewm_ypp_home,0.011356,positive,CHI
rest_days_away,0.007149,positive,CHI
is_dome_home,0.005916,positive,CHI
rest_days_home,0.005005,positive,CHI
prime_time,-0.004696,negative,CHI
div_game,-0.004307,negative,CHI
rest_days_diff,-0.001071,negative,CHI
rest_short_diff,0.000147,positive,CHI
