feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.098889,negative,CAR
elo_home,-0.081317,negative,CAR
pace_plays_min_diff,0.074161,positive,CAR
ewm_net_pts_diff,-0.066561,negative,CAR
ewm_ypp_diff,-0.039223,negative,CAR
altitude_home,0.033784,positive,CAR
elo_diff,0.03268,positive,CAR
elo_away,0.032294,positive,CAR
ewm_net_pts_home,-0.032205,negative,CAR
ewm_net_pts_away,-0.02225,negative,CAR
travel_miles_diff,0.02127,positive,CAR
win_pct_away,0.016675,positive,CAR
is_dome_home,0.009023,positive,CAR
ewm_ypp_home,0.006791,positive,CAR
win_pct_diff,-0.00657,negative,CAR
div_game,-0.004161,negative,CAR
rest_days_home,0.004124,positive,CAR
rest_days_away,0.00345,positive,CAR
prime_time,-0.001072,negative,CAR
rest_short_diff,-0.000742,negative,CAR
win_pct_home,0.000543,positive,CAR
rest_days_diff,-0.000217,negative,CAR
