feature,shap_value,signed_effect,perspective_team
ewm_ypp_diff,0.169433,positive,CHI
ewm_net_pts_diff,0.163354,positive,CHI
elo_diff,0.152329,positive,CHI
elo_away,0.090343,positive,CHI
win_pct_diff,0.087915,positive,CHI
ewm_ypp_away,0.073756,positive,CHI
ewm_net_pts_away,-0.042899,negative,CHI
elo_home,0.028642,positive,CHI
win_pct_away,0.02705,positive,CHI
ewm_ypp_home,0.013671,positive,CHI
win_pct_home,0.012084,positive,CHI
altitude_home,0.011824,positive,CHI
rest_days_away,0.010621,positive,CHI
is_dome_home,0.005636,positive,CHI
rest_short_diff,0.005276,positive,CHI
pace_plays_min_diff,0.003792,positive,CHI
rest_days_diff,0.003093,positive,CHI
ewm_net_pts_home,0.002988,positive,CHI
rest_days_home,0.002749,positive,CHI
travel_miles_diff,-0.002332,negative,CHI
div_game,0.001469,positive,CHI
prime_time,-0.000918,negative,CHI
