feature,shap_value,signed_effect,perspective_team
elo_diff,-0.11772,negative,TB
win_pct_diff,-0.10562,negative,TB
pace_plays_min_diff,0.070924,positive,TB
elo_away,-0.066911,negative,TB
ewm_net_pts_diff,-0.059166,negative,TB
ewm_ypp_away,-0.05142,negative,TB
elo_home,0.036891,positive,TB
altitude_home,-0.025275,negative,TB
ewm_ypp_diff,-0.021149,negative,TB
win_pct_away,0.01687,positive,TB
travel_miles_diff,-0.015887,negative,TB
ewm_ypp_home,-0.012388,negative,TB
ewm_net_pts_away,-0.012155,negative,TB
rest_days_home,-0.010064,negative,TB
rest_days_diff,-0.010021,negative,TB
win_pct_home,-0.009325,negative,TB
is_dome_home,0.007365,positive,TB
rest_days_away,0.005106,positive,TB
ewm_net_pts_home,0.003559,positive,TB
prime_time,-0.002884,negative,TB
div_game,0.000802,positive,TB
rest_short_diff,-8.5e-05,negative,TB
