feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.119874,positive,CHI
ewm_ypp_away,0.067659,positive,CHI
pace_plays_min_diff,0.04802,positive,CHI
ewm_ypp_diff,0.04345,positive,CHI
elo_diff,0.038785,positive,CHI
elo_away,0.034091,positive,CHI
travel_miles_diff,0.034006,positive,CHI
elo_home,0.032958,positive,CHI
altitude_home,0.024212,positive,CHI
ewm_net_pts_away,0.016246,positive,CHI
ewm_net_pts_home,0.013349,positive,CHI
win_pct_diff,0.012463,positive,CHI
ewm_ypp_home,0.011467,positive,CHI
is_dome_home,0.008279,positive,CHI
rest_days_away,0.007537,positive,CHI
prime_time,0.006556,positive,CHI
rest_short_diff,0.005823,positive,CHI
rest_days_home,0.004656,positive,CHI
div_game,0.002945,positive,CHI
rest_days_diff,0.002153,positive,CHI
win_pct_away,0.00193,positive,CHI
win_pct_home,0.001716,positive,CHI
