feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.137795,positive,NYG
elo_diff,-0.123506,negative,NYG
ewm_ypp_away,0.076972,positive,NYG
pace_plays_min_diff,0.06748,positive,NYG
ewm_net_pts_home,0.065901,positive,NYG
elo_home,-0.061149,negative,NYG
ewm_ypp_diff,-0.05941,negative,NYG
travel_miles_diff,-0.030865,negative,NYG
elo_away,0.024928,positive,NYG
altitude_home,-0.02081,negative,NYG
ewm_net_pts_away,0.012519,positive,NYG
win_pct_diff,-0.011417,negative,NYG
win_pct_away,0.008678,positive,NYG
prime_time,0.008044,positive,NYG
win_pct_home,0.008032,positive,NYG
rest_days_home,0.007704,positive,NYG
is_dome_home,0.007172,positive,NYG
ewm_ypp_home,0.007162,positive,NYG
rest_days_away,0.005613,positive,NYG
div_game,-0.005066,negative,NYG
rest_days_diff,-0.001012,negative,NYG
rest_short_diff,-0.000461,negative,NYG
