feature,shap_value,signed_effect,perspective_team
elo_diff,-0.119888,negative,LV
ewm_ypp_diff,-0.09649,negative,LV
ewm_net_pts_diff,-0.088608,negative,LV
ewm_net_pts_home,-0.082443,negative,LV
win_pct_diff,-0.081468,negative,LV
travel_miles_diff,-0.069735,negative,LV
ewm_ypp_home,-0.058476,negative,LV
elo_away,-0.05598,negative,LV
ewm_ypp_away,-0.046117,negative,LV
pace_plays_min_diff,0.044586,positive,LV
is_dome_home,-0.033718,negative,LV
ewm_net_pts_away,-0.029248,negative,LV
altitude_home,-0.020175,negative,LV
win_pct_home,-0.01835,negative,LV
win_pct_away,-0.017898,negative,LV
elo_home,0.017594,positive,LV
rest_days_diff,-0.007555,negative,LV
rest_days_away,-0.006378,negative,LV
rest_short_diff,-0.004101,negative,LV
prime_time,-0.003477,negative,LV
div_game,0.003378,positive,LV
rest_days_home,0.001988,positive,LV
