feature,shap_value,signed_effect,perspective_team
elo_diff,-0.111943,negative,KC
win_pct_diff,-0.101111,negative,KC
ewm_net_pts_diff,-0.065654,negative,KC
elo_away,-0.04245,negative,KC
ewm_ypp_home,-0.041301,negative,KC
ewm_ypp_diff,-0.037225,negative,KC
ewm_net_pts_home,-0.034666,negative,KC
ewm_ypp_away,0.031531,positive,KC
rest_days_away,-0.023295,negative,KC
altitude_home,0.021785,positive,KC
rest_days_home,-0.017921,negative,KC
elo_home,0.016133,positive,KC
travel_miles_diff,0.014972,positive,KC
ewm_net_pts_away,-0.014187,negative,KC
win_pct_home,-0.012275,negative,KC
win_pct_away,-0.009764,negative,KC
is_dome_home,0.00835,positive,KC
prime_time,0.006009,positive,KC
rest_days_diff,-0.00263,negative,KC
div_game,-0.002538,negative,KC
pace_plays_min_diff,0.001575,positive,KC
rest_short_diff,0.000134,positive,KC
