feature,shap_value,signed_effect,perspective_team
elo_diff,-0.152977,negative,LV
ewm_ypp_away,0.103967,positive,LV
ewm_net_pts_home,-0.095598,negative,LV
ewm_ypp_diff,-0.057637,negative,LV
elo_away,-0.053232,negative,LV
ewm_ypp_home,-0.049147,negative,LV
ewm_net_pts_diff,-0.048421,negative,LV
pace_plays_min_diff,0.040902,positive,LV
rest_days_diff,0.035673,positive,LV
is_dome_home,-0.02355,negative,LV
travel_miles_diff,0.022527,positive,LV
elo_home,-0.020945,negative,LV
win_pct_diff,-0.017853,negative,LV
rest_days_home,-0.014781,negative,LV
ewm_net_pts_away,0.014147,positive,LV
win_pct_away,0.007603,positive,LV
win_pct_home,0.006109,positive,LV
rest_days_away,0.005091,positive,LV
div_game,-0.004726,negative,LV
altitude_home,-0.00424,negative,LV
prime_time,-0.003872,negative,LV
rest_short_diff,-0.000272,negative,LV
