feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.1011,negative,SF
elo_diff,-0.097635,negative,SF
pace_plays_min_diff,0.072568,positive,SF
elo_away,-0.07196,negative,SF
ewm_net_pts_diff,-0.068223,negative,SF
ewm_net_pts_home,0.055545,positive,SF
elo_home,0.036806,positive,SF
altitude_home,-0.020967,negative,SF
win_pct_diff,-0.017233,negative,SF
ewm_ypp_home,0.01627,positive,SF
ewm_net_pts_away,-0.01475,negative,SF
rest_days_away,-0.014705,negative,SF
win_pct_away,-0.010533,negative,SF
is_dome_home,0.010508,positive,SF
rest_days_diff,-0.005637,negative,SF
ewm_ypp_diff,0.005162,positive,SF
div_game,-0.004292,negative,SF
win_pct_home,-0.003061,negative,SF
prime_time,-0.002841,negative,SF
rest_days_home,0.000773,positive,SF
rest_short_diff,-0.000475,negative,SF
travel_miles_diff,0.000329,positive,SF
