feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.146564,positive,SEA
ewm_net_pts_home,0.079514,positive,SEA
elo_away,0.076658,positive,SEA
ewm_ypp_away,0.058021,positive,SEA
ewm_ypp_diff,0.052206,positive,SEA
travel_miles_diff,-0.049509,negative,SEA
pace_plays_min_diff,0.035043,positive,SEA
elo_home,0.028707,positive,SEA
ewm_net_pts_away,-0.023223,negative,SEA
ewm_ypp_home,0.019317,positive,SEA
elo_diff,0.01901,positive,SEA
altitude_home,-0.015803,negative,SEA
is_dome_home,0.010719,positive,SEA
rest_days_home,0.006627,positive,SEA
rest_days_away,0.005295,positive,SEA
rest_short_diff,0.004448,positive,SEA
win_pct_diff,-0.00391,negative,SEA
rest_days_diff,0.003306,positive,SEA
win_pct_home,0.003038,positive,SEA
div_game,0.002448,positive,SEA
prime_time,-0.002026,negative,SEA
win_pct_away,-0.001738,negative,SEA
