feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.127442,positive,ATL
elo_diff,-0.121422,negative,ATL
ewm_ypp_away,0.118577,positive,ATL
win_pct_diff,0.10524,positive,ATL
elo_home,-0.052749,negative,ATL
elo_away,-0.042227,negative,ATL
pace_plays_min_diff,0.040517,positive,ATL
ewm_ypp_diff,0.03602,positive,ATL
win_pct_home,0.012476,positive,ATL
win_pct_away,0.010493,positive,ATL
ewm_net_pts_home,-0.007872,negative,ATL
ewm_net_pts_away,0.007861,positive,ATL
rest_days_away,0.007623,positive,ATL
ewm_ypp_home,-0.006274,negative,ATL
travel_miles_diff,0.005719,positive,ATL
is_dome_home,-0.005624,negative,ATL
prime_time,-0.00431,negative,ATL
rest_days_home,0.004034,positive,ATL
div_game,0.002751,positive,ATL
altitude_home,-0.002292,negative,ATL
rest_days_diff,-0.002244,negative,ATL
rest_short_diff,-0.000518,negative,ATL
