feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.109952,negative,HOU
ewm_net_pts_diff,-0.087858,negative,HOU
elo_diff,0.067726,positive,HOU
ewm_net_pts_home,0.057735,positive,HOU
pace_plays_min_diff,0.035895,positive,HOU
ewm_ypp_diff,-0.029335,negative,HOU
travel_miles_diff,0.02838,positive,HOU
ewm_net_pts_away,-0.024718,negative,HOU
ewm_ypp_home,-0.021377,negative,HOU
elo_away,-0.015896,negative,HOU
win_pct_away,0.01529,positive,HOU
elo_home,0.013861,positive,HOU
altitude_home,-0.013392,negative,HOU
is_dome_home,-0.010398,negative,HOU
win_pct_diff,-0.007514,negative,HOU
div_game,-0.004952,negative,HOU
rest_days_home,0.004344,positive,HOU
win_pct_home,-0.003783,negative,HOU
rest_days_diff,-0.003187,negative,HOU
prime_time,-0.002911,negative,HOU
rest_short_diff,-0.002894,negative,HOU
rest_days_away,0.001737,positive,HOU
