feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,-0.152033,negative,DAL
elo_diff,0.119276,positive,DAL
elo_away,0.104407,positive,DAL
ewm_net_pts_home,-0.062001,negative,DAL
ewm_ypp_diff,0.042779,positive,DAL
elo_home,0.041542,positive,DAL
ewm_ypp_away,0.036176,positive,DAL
pace_plays_min_diff,0.034164,positive,DAL
altitude_home,0.020114,positive,DAL
ewm_net_pts_away,-0.015817,negative,DAL
win_pct_diff,-0.012457,negative,DAL
ewm_ypp_home,0.011521,positive,DAL
is_dome_home,-0.00951,negative,DAL
win_pct_away,0.008729,positive,DAL
rest_short_diff,-0.00599,negative,DAL
rest_days_diff,-0.005331,negative,DAL
rest_days_home,0.005291,positive,DAL
rest_days_away,0.002997,positive,DAL
div_game,-0.002384,negative,DAL
win_pct_home,0.002174,positive,DAL
prime_time,-0.001923,negative,DAL
travel_miles_diff,0.000319,positive,DAL
