feature,shap_value,signed_effect,perspective_team
ewm_net_pts_home,-0.115406,negative,NYJ
win_pct_diff,-0.103442,negative,NYJ
ewm_net_pts_diff,-0.075106,negative,NYJ
ewm_ypp_away,0.067122,positive,NYJ
elo_diff,-0.053117,negative,NYJ
pace_plays_min_diff,0.050537,positive,NYJ
ewm_ypp_diff,-0.047786,negative,NYJ
ewm_ypp_home,-0.046257,negative,NYJ
elo_away,0.027828,positive,NYJ
win_pct_home,-0.023013,negative,NYJ
ewm_net_pts_away,0.022774,positive,NYJ
altitude_home,-0.016836,negative,NYJ
elo_home,-0.014817,negative,NYJ
travel_miles_diff,0.01417,positive,NYJ
is_dome_home,0.008441,positive,NYJ
rest_days_away,-0.006415,negative,NYJ
rest_days_home,0.006255,positive,NYJ
win_pct_away,-0.002023,negative,NYJ
prime_time,-0.001634,negative,NYJ
div_game,0.001466,positive,NYJ
rest_days_diff,-0.000805,negative,NYJ
rest_short_diff,-0.000247,negative,NYJ
