feature,shap_value,signed_effect,perspective_team
elo_diff,-0.156733,negative,NO
ewm_ypp_away,-0.075345,negative,NO
elo_home,-0.069805,negative,NO
elo_away,-0.061039,negative,NO
pace_plays_min_diff,0.058661,positive,NO
ewm_net_pts_home,0.054364,positive,NO
travel_miles_diff,0.04475,positive,NO
ewm_ypp_diff,0.021425,positive,NO
ewm_net_pts_diff,-0.019662,negative,NO
win_pct_home,0.019567,positive,NO
ewm_ypp_home,0.018677,positive,NO
is_dome_home,-0.017176,negative,NO
win_pct_diff,-0.013767,negative,NO
altitude_home,-0.011766,negative,NO
ewm_net_pts_away,-0.007493,negative,NO
win_pct_away,-0.007369,negative,NO
rest_days_away,0.005236,positive,NO
rest_days_home,0.004249,positive,NO
prime_time,-0.003988,negative,NO
rest_days_diff,-0.001323,negative,NO
rest_short_diff,-0.000612,negative,NO
div_game,0.000534,positive,NO
