feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.173419,positive,SF
elo_away,0.111842,positive,SF
win_pct_diff,0.067196,positive,SF
elo_diff,0.062793,positive,SF
ewm_ypp_away,0.056878,positive,SF
ewm_net_pts_home,0.050624,positive,SF
ewm_ypp_diff,0.041523,positive,SF
win_pct_away,0.03575,positive,SF
elo_home,0.03093,positive,SF
ewm_net_pts_away,-0.023349,negative,SF
altitude_home,-0.017193,negative,SF
ewm_ypp_home,0.013968,positive,SF
rest_days_away,0.008817,positive,SF
win_pct_home,0.008159,positive,SF
div_game,-0.004199,negative,SF
pace_plays_min_diff,-0.004046,negative,SF
is_dome_home,0.003852,positive,SF
rest_days_home,0.003598,positive,SF
travel_miles_diff,-0.00184,negative,SF
rest_days_diff,-0.001021,negative,SF
prime_time,-0.000336,negative,SF
rest_short_diff,-0.00032,negative,SF
