feature,shap_value,signed_effect,perspective_team
elo_diff,-0.118951,negative,NYG
ewm_net_pts_home,0.082391,positive,NYG
travel_miles_diff,0.073253,positive,NYG
ewm_ypp_away,0.06753,positive,NYG
pace_plays_min_diff,0.064272,positive,NYG
elo_home,-0.053325,negative,NYG
elo_away,-0.052302,negative,NYG
ewm_ypp_diff,-0.03081,negative,NYG
altitude_home,-0.019402,negative,NYG
ewm_ypp_home,0.015024,positive,NYG
win_pct_diff,-0.013989,negative,NYG
win_pct_home,0.010404,positive,NYG
ewm_net_pts_diff,0.008892,positive,NYG
is_dome_home,0.00837,positive,NYG
ewm_net_pts_away,-0.00738,negative,NYG
win_pct_away,0.006139,positive,NYG
rest_days_home,0.00496,positive,NYG
rest_days_away,0.004787,positive,NYG
div_game,-0.003431,negative,NYG
prime_time,-0.003292,negative,NYG
rest_days_diff,-0.001412,negative,NYG
rest_short_diff,-0.000637,negative,NYG
