feature,shap_value,signed_effect,perspective_team
elo_diff,-0.180266,negative,TB
ewm_net_pts_diff,-0.086962,negative,TB
pace_plays_min_diff,0.075269,positive,TB
travel_miles_diff,-0.061118,negative,TB
ewm_ypp_diff,-0.049157,negative,TB
elo_away,-0.048464,negative,TB
ewm_ypp_away,-0.037595,negative,TB
elo_home,0.02382,positive,TB
win_pct_away,0.020726,positive,TB
ewm_net_pts_away,-0.017554,negative,TB
altitude_home,-0.0141,negative,TB
ewm_ypp_home,-0.011871,negative,TB
win_pct_diff,-0.011232,negative,TB
is_dome_home,0.008995,positive,TB
rest_days_home,0.003267,positive,TB
prime_time,-0.003162,negative,TB
win_pct_home,0.00309,positive,TB
rest_days_away,-0.000544,negative,TB
rest_days_diff,-0.000516,negative,TB
div_game,0.000401,positive,TB
ewm_net_pts_home,-0.000229,negative,TB
rest_short_diff,-7.9e-05,negative,TB
