feature,shap_value,signed_effect,perspective_team
elo_diff,0.166241,positive,PHI
ewm_net_pts_diff,0.144205,positive,PHI
ewm_ypp_away,-0.096952,negative,PHI
travel_miles_diff,0.060437,positive,PHI
ewm_ypp_diff,-0.06022,negative,PHI
elo_home,0.048387,positive,PHI
pace_plays_min_diff,0.040974,positive,PHI
ewm_ypp_home,-0.030848,negative,PHI
altitude_home,-0.02527,negative,PHI
ewm_net_pts_away,0.018385,positive,PHI
elo_away,0.015747,positive,PHI
win_pct_diff,0.010467,positive,PHI
is_dome_home,0.009979,positive,PHI
rest_days_home,-0.008959,negative,PHI
ewm_net_pts_home,0.007978,positive,PHI
prime_time,0.00455,positive,PHI
win_pct_home,0.003411,positive,PHI
div_game,-0.002731,negative,PHI
rest_days_diff,-0.002536,negative,PHI
rest_days_away,-0.002495,negative,PHI
win_pct_away,0.001483,positive,PHI
rest_short_diff,-0.000293,negative,PHI
