feature,shap_value,signed_effect,perspective_team
elo_diff,-0.173809,negative,TEN
ewm_net_pts_home,-0.066398,negative,TEN
pace_plays_min_diff,0.058405,positive,TEN
ewm_ypp_diff,-0.057612,negative,TEN
ewm_net_pts_diff,-0.056345,negative,TEN
elo_away,0.046369,positive,TEN
ewm_ypp_away,0.045402,positive,TEN
travel_miles_diff,0.024746,positive,TEN
win_pct_diff,-0.024551,negative,TEN
ewm_ypp_home,-0.019235,negative,TEN
ewm_net_pts_away,0.015135,positive,TEN
win_pct_away,0.014293,positive,TEN
altitude_home,-0.011377,negative,TEN
elo_home,-0.011133,negative,TEN
is_dome_home,0.008618,positive,TEN
rest_days_home,0.00602,positive,TEN
rest_days_away,0.005413,positive,TEN
win_pct_home,0.004319,positive,TEN
div_game,0.002367,positive,TEN
prime_time,-0.002228,negative,TEN
rest_short_diff,-0.000418,negative,TEN
rest_days_diff,0.000204,positive,TEN
