feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.143493,positive,NE
win_pct_diff,0.111001,positive,NE
ewm_ypp_away,-0.09999,negative,NE
ewm_net_pts_home,0.095935,positive,NE
elo_away,-0.070461,negative,NE
ewm_ypp_diff,0.061532,positive,NE
elo_diff,-0.053198,negative,NE
ewm_ypp_home,0.050728,positive,NE
win_pct_home,0.02503,positive,NE
rest_days_home,-0.022817,negative,NE
travel_miles_diff,-0.019981,negative,NE
pace_plays_min_diff,-0.010769,negative,NE
win_pct_away,0.010239,positive,NE
elo_home,0.009553,positive,NE
rest_days_away,0.007617,positive,NE
rest_days_diff,0.005634,positive,NE
is_dome_home,0.005002,positive,NE
altitude_home,-0.004718,negative,NE
ewm_net_pts_away,-0.004687,negative,NE
div_game,0.003923,positive,NE
prime_time,-0.003415,negative,NE
rest_short_diff,-8.4e-05,negative,NE
