feature,shap_value,signed_effect,perspective_team
elo_diff,-0.145263,negative,ARI
ewm_net_pts_diff,-0.105123,negative,ARI
ewm_net_pts_home,-0.104641,negative,ARI
travel_miles_diff,-0.083813,negative,ARI
pace_plays_min_diff,0.052259,positive,ARI
elo_away,0.044291,positive,ARI
ewm_ypp_away,0.038181,positive,ARI
win_pct_diff,-0.036009,negative,ARI
elo_home,-0.02203,negative,ARI
ewm_net_pts_away,0.018905,positive,ARI
altitude_home,-0.018398,negative,ARI
ewm_ypp_home,-0.016622,negative,ARI
win_pct_away,0.010725,positive,ARI
is_dome_home,-0.008876,negative,ARI
rest_days_home,0.006858,positive,ARI
rest_days_diff,-0.005798,negative,ARI
win_pct_home,0.005262,positive,ARI
rest_short_diff,-0.004359,negative,ARI
prime_time,-0.003538,negative,ARI
rest_days_away,0.001366,positive,ARI
div_game,0.000479,positive,ARI
ewm_ypp_diff,0.000179,positive,ARI
