feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,0.1401,positive,NO
ewm_net_pts_diff,0.134186,positive,NO
elo_home,-0.067115,negative,NO
travel_miles_diff,0.066171,positive,NO
win_pct_diff,0.048814,positive,NO
ewm_ypp_diff,0.048771,positive,NO
ewm_net_pts_home,0.037997,positive,NO
rest_days_diff,0.036075,positive,NO
pace_plays_min_diff,0.032186,positive,NO
ewm_net_pts_away,0.024605,positive,NO
ewm_ypp_home,0.022239,positive,NO
elo_diff,0.016834,positive,NO
rest_days_home,-0.016161,negative,NO
is_dome_home,-0.016155,negative,NO
win_pct_home,0.012098,positive,NO
win_pct_away,0.009437,positive,NO
rest_days_away,0.00877,positive,NO
elo_away,0.004731,positive,NO
altitude_home,-0.00401,negative,NO
div_game,0.003554,positive,NO
prime_time,-0.001378,negative,NO
rest_short_diff,-0.000459,negative,NO
