feature,shap_value,signed_effect,perspective_team
elo_diff,0.141311,positive,CIN
ewm_net_pts_diff,0.134581,positive,CIN
ewm_ypp_away,0.115333,positive,CIN
ewm_net_pts_home,0.055616,positive,CIN
elo_home,0.037823,positive,CIN
pace_plays_min_diff,0.036409,positive,CIN
travel_miles_diff,-0.036093,negative,CIN
ewm_ypp_diff,0.029034,positive,CIN
ewm_net_pts_away,0.025024,positive,CIN
elo_away,0.013688,positive,CIN
rest_days_away,0.011462,positive,CIN
ewm_ypp_home,0.011299,positive,CIN
rest_days_home,-0.009464,negative,CIN
is_dome_home,0.008966,positive,CIN
win_pct_away,0.008405,positive,CIN
win_pct_diff,-0.007844,negative,CIN
rest_days_diff,-0.007101,negative,CIN
altitude_home,0.006065,positive,CIN
div_game,-0.005737,negative,CIN
win_pct_home,0.002269,positive,CIN
prime_time,-0.001684,negative,CIN
rest_short_diff,-0.000398,negative,CIN
