feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.139949,positive,CLE
elo_diff,0.125467,positive,CLE
ewm_ypp_away,0.104453,positive,CLE
elo_away,0.078077,positive,CLE
elo_home,-0.074237,negative,CLE
ewm_ypp_home,-0.062255,negative,CLE
travel_miles_diff,0.061364,positive,CLE
ewm_ypp_diff,0.048835,positive,CLE
pace_plays_min_diff,0.045632,positive,CLE
rest_days_diff,0.039867,positive,CLE
ewm_net_pts_away,0.016779,positive,CLE
win_pct_home,0.01229,positive,CLE
ewm_net_pts_home,-0.011473,negative,CLE
is_dome_home,0.007975,positive,CLE
rest_days_home,-0.007191,negative,CLE
rest_days_away,0.006159,positive,CLE
win_pct_away,0.006116,positive,CLE
win_pct_diff,0.005408,positive,CLE
div_game,0.003668,positive,CLE
prime_time,-0.00133,negative,CLE
altitude_home,0.000341,positive,CLE
rest_short_diff,-0.000311,negative,CLE
