feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,-0.116913,negative,DET
elo_diff,0.105644,positive,DET
ewm_ypp_away,-0.078457,negative,DET
travel_miles_diff,0.037924,positive,DET
ewm_net_pts_away,-0.024402,negative,DET
pace_plays_min_diff,-0.023665,negative,DET
altitude_home,0.022923,positive,DET
elo_away,0.022051,positive,DET
elo_home,0.017112,positive,DET
rest_days_away,-0.016972,negative,DET
ewm_ypp_diff,-0.016464,negative,DET
ewm_net_pts_home,-0.012241,negative,DET
is_dome_home,-0.01062,negative,DET
win_pct_diff,-0.010245,negative,DET
win_pct_home,-0.007881,negative,DET
ewm_ypp_home,0.004641,positive,DET
rest_days_home,-0.00459,negative,DET
prime_time,-0.001886,negative,DET
win_pct_away,-0.001658,negative,DET
rest_days_diff,-0.001509,negative,DET
rest_short_diff,-0.000655,negative,DET
div_game,0.000269,positive,DET
