feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.112457,negative,BAL
ewm_net_pts_diff,-0.101328,negative,BAL
win_pct_diff,-0.094609,negative,BAL
ewm_ypp_home,-0.076139,negative,BAL
ewm_net_pts_home,0.052788,positive,BAL
pace_plays_min_diff,0.047034,positive,BAL
elo_diff,0.043719,positive,BAL
ewm_net_pts_away,-0.041661,negative,BAL
win_pct_away,-0.024729,negative,BAL
ewm_ypp_diff,0.022646,positive,BAL
altitude_home,-0.01894,negative,BAL
elo_away,-0.014036,negative,BAL
travel_miles_diff,-0.013744,negative,BAL
elo_home,0.011785,positive,BAL
is_dome_home,0.010569,positive,BAL
prime_time,0.010319,positive,BAL
rest_days_home,0.006356,positive,BAL
div_game,0.004406,positive,BAL
win_pct_home,-0.004034,negative,BAL
rest_days_away,0.003286,positive,BAL
rest_days_diff,-0.000723,negative,BAL
rest_short_diff,-0.000391,negative,BAL
