feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.121286,negative,LA
ewm_net_pts_diff,0.091507,positive,LA
pace_plays_min_diff,0.080383,positive,LA
elo_away,-0.064174,negative,LA
ewm_ypp_home,-0.05998,negative,LA
ewm_net_pts_home,0.056883,positive,LA
elo_diff,0.031965,positive,LA
win_pct_home,0.026711,positive,LA
is_dome_home,-0.021858,negative,LA
rest_days_away,-0.020112,negative,LA
travel_miles_diff,0.019976,positive,LA
win_pct_away,-0.01856,negative,LA
win_pct_diff,0.017392,positive,LA
ewm_ypp_diff,0.017378,positive,LA
prime_time,0.016782,positive,LA
ewm_net_pts_away,-0.013117,negative,LA
elo_home,0.01104,positive,LA
rest_days_home,-0.008795,negative,LA
altitude_home,-0.006713,negative,LA
div_game,-0.006127,negative,LA
rest_days_diff,0.002863,positive,LA
rest_short_diff,-0.000713,negative,LA
