feature,shap_value,signed_effect,perspective_team
ewm_net_pts_home,-0.121809,negative,NYJ
elo_diff,-0.115965,negative,NYJ
ewm_ypp_diff,-0.094324,negative,NYJ
win_pct_diff,-0.089152,negative,NYJ
ewm_net_pts_diff,-0.082413,negative,NYJ
ewm_ypp_away,-0.056501,negative,NYJ
ewm_ypp_home,-0.051868,negative,NYJ
pace_plays_min_diff,0.050479,positive,NYJ
elo_away,-0.047517,negative,NYJ
elo_home,0.019741,positive,NYJ
ewm_net_pts_away,-0.018327,negative,NYJ
travel_miles_diff,0.018022,positive,NYJ
is_dome_home,0.012635,positive,NYJ
altitude_home,-0.011236,negative,NYJ
win_pct_home,-0.010846,negative,NYJ
win_pct_away,-0.010718,negative,NYJ
div_game,-0.008115,negative,NYJ
rest_days_diff,-0.006374,negative,NYJ
rest_days_away,-0.006282,negative,NYJ
rest_short_diff,-0.00383,negative,NYJ
rest_days_home,0.003507,positive,NYJ
prime_time,-0.001913,negative,NYJ
