feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.21538,positive,NE
elo_diff,-0.161238,negative,NE
ewm_ypp_diff,0.145953,positive,NE
ewm_net_pts_home,0.107943,positive,NE
ewm_ypp_away,0.070031,positive,NE
elo_away,-0.062461,negative,NE
pace_plays_min_diff,0.049714,positive,NE
ewm_net_pts_away,-0.03156,negative,NE
ewm_ypp_home,0.030786,positive,NE
win_pct_diff,-0.021822,negative,NE
elo_home,0.019115,positive,NE
win_pct_away,0.018741,positive,NE
win_pct_home,0.010571,positive,NE
travel_miles_diff,0.010405,positive,NE
is_dome_home,0.008084,positive,NE
rest_days_home,0.005573,positive,NE
prime_time,-0.005013,negative,NE
rest_days_away,-0.003002,negative,NE
div_game,0.00271,positive,NE
altitude_home,-0.001049,negative,NE
rest_days_diff,0.000708,positive,NE
rest_short_diff,0.000134,positive,NE
